alpha,beta,gamma,state,mean_first_intro_day,earliest_first_intro_day,latest_first_intro_day,median_first_intro_day,mean_intro_count,median_intro_count,max_intro_count,mean_cumu_before_second_intro,max_cumu_before_second_intro,mean_intro_day_2,median_intro_day_2,mean_intro_day_3,median_intro_day_3,mean_first_export_day,median_first_export_day,mean_export_count,median_export_count,max_export_count,mean_total_cumu_cases,max_total_cumu_cases
0.5,0.01,0.5,Texas,28.0,28,28,28.0,19.8,19.5,25,0.0,0.0,28.0,28.0,28.0,28.0,34.3,33.0,50.4,49.0,61,28.0,32
0.5,0.01,1.0,Texas,28.0,28,28,28.0,23.7,24.0,28,0.0,0.0,28.0,28.0,28.0,28.0,32.8,33.0,66.3,67.0,73,31.1,38
1.0,0.01,0.5,Texas,28.0,28,28,28.0,24.5,26.0,28,0.0,0.0,28.0,28.0,28.0,28.0,33.8,33.0,73.4,74.5,82,37.2,42
0.5,0.1,0.5,Texas,28.0,28,28,28.0,38.1,38.0,42,0.0,0.0,28.0,28.0,28.0,28.0,30.2,30.0,69.8,70.5,74,39.1,42
0.5,0.05,0.5,Texas,28.0,28,28,28.0,32.4,32.0,36,0.0,0.0,28.0,28.0,28.0,28.0,30.9,30.0,67.4,68.0,72,39.8,43
0.5,0.05,1.0,Texas,28.0,28,28,28.0,35.9,36.5,39,0.0,0.0,28.0,28.0,28.0,28.0,30.6,30.0,83.1,83.0,89,41.3,44
0.5,0.25,0.5,Texas,28.0,28,28,28.0,39.5,40.0,43,0.0,0.0,28.0,28.0,28.0,28.0,29.7,30.0,72.3,72.5,78,41.3,44
0.5,0.01,2.0,Texas,28.0,28,28,28.0,28.8,29.0,33,0.0,0.0,28.0,28.0,28.0,28.0,34.4,33.0,80.6,79.5,91,41.8,50
1.0,0.01,1.0,Texas,28.0,28,28,28.0,32.5,33.0,39,0.0,0.0,28.0,28.0,28.0,28.0,35.7,34.0,85.9,85.0,97,42.0,48
0.5,0.25,1.0,Texas,28.0,28,28,28.0,42.7,42.5,46,0.0,0.0,28.0,28.0,28.0,28.0,29.7,30.0,87.1,87.0,92,42.6,47
0.5,0.1,1.0,Texas,28.0,28,28,28.0,39.8,39.5,44,0.0,0.0,28.0,28.0,28.0,28.0,29.9,30.0,86.2,86.0,91,43.1,47
1.0,0.25,0.5,Texas,28.0,28,28,28.0,44.5,45.5,48,0.0,0.0,28.0,28.0,28.0,28.0,29.6,30.0,97.0,97.5,104,45.8,51
1.0,0.05,0.5,Texas,28.0,28,28,28.0,36.1,36.5,40,0.0,0.0,28.0,28.0,28.0,28.0,30.3,30.0,93.1,93.0,103,46.5,49
2.0,0.01,0.5,Texas,28.0,28,28,28.0,33.8,33.5,41,0.0,0.0,28.0,28.0,28.0,28.0,34.6,33.0,100.0,101.0,107,47.1,53
1.0,0.1,0.5,Texas,28.0,28,28,28.0,40.4,40.0,46,0.0,0.0,28.0,28.0,28.0,28.0,29.9,30.0,95.1,95.5,100,47.2,51
