alpha,beta,gamma,state,mean_first_intro_day,earliest_first_intro_day,latest_first_intro_day,median_first_intro_day,mean_intro_count,median_intro_count,max_intro_count,mean_cumu_before_second_intro,max_cumu_before_second_intro,mean_intro_day_2,median_intro_day_2,mean_intro_day_3,median_intro_day_3,mean_first_export_day,median_first_export_day,mean_export_count,median_export_count,max_export_count,mean_total_cumu_cases,max_total_cumu_cases
0.5,0.01,0.5,Texas,28.0,28,28,28.0,21.1,21.0,26,0.0,0.0,28.0,28.0,28.0,28.0,33.9,31.5,32.7,32.5,44,27.9,38
0.5,0.01,1.0,Texas,28.0,28,28,28.0,29.7,30.0,34,0.0,0.0,28.0,28.0,28.0,28.0,31.9,30.0,44.9,45.0,54,32.1,36
0.5,0.05,0.5,Texas,28.0,28,28,28.0,32.8,32.5,41,0.0,0.0,28.0,28.0,28.0,28.0,29.7,30.0,42.9,42.5,46,36.5,42
0.5,0.1,0.5,Texas,28.0,28,28,28.0,36.9,37.5,39,0.0,0.0,28.0,28.0,28.0,28.0,29.8,30.0,47.5,47.5,57,37.5,41
1.0,0.01,0.5,Texas,28.0,28,28,28.0,30.7,31.0,36,0.0,0.0,28.0,28.0,28.0,28.0,33.5,31.5,57.1,57.5,67,37.6,43
0.5,0.25,0.5,Texas,28.0,28,28,28.0,37.4,37.0,43,0.0,0.0,28.0,28.0,28.0,28.0,29.5,29.5,50.6,50.5,54,38.6,42
1.0,0.01,1.0,Texas,28.0,28,28,28.0,35.4,34.5,43,0.0,0.0,28.0,28.0,28.0,28.0,34.7,31.5,70.0,70.5,76,42.4,52
0.5,0.01,2.0,Texas,28.0,28,28,28.0,32.1,32.0,39,0.0,0.0,28.0,28.0,28.0,28.0,32.8,31.5,64.9,67.5,75,45.1,51
0.5,0.05,1.0,Texas,28.0,28,28,28.0,36.9,38.0,40,0.0,0.0,28.0,28.0,28.0,28.0,30.0,30.0,53.0,52.5,61,45.6,52
2.0,0.01,0.5,Texas,28.0,28,28,28.0,35.8,36.5,38,0.0,0.0,28.0,28.0,28.0,28.0,33.3,31.5,81.1,81.5,89,46.0,51
