alpha,beta,gamma,state,mean_first_intro_day,earliest_first_intro_day,latest_first_intro_day,median_first_intro_day,mean_intro_count,median_intro_count,max_intro_count,mean_cumu_before_second_intro,max_cumu_before_second_intro,mean_intro_day_2,median_intro_day_2,mean_intro_day_3,median_intro_day_3,mean_first_export_day,median_first_export_day,mean_export_count,median_export_count,max_export_count,mean_total_cumu_cases,max_total_cumu_cases
0.5,0.01,0.5,Texas,28.0,28,28,28.0,23.2,23.5,29,0.0,0.0,28.0,28.0,28.0,28.0,28.0,28.0,48.6,49.0,54,20.1,24
0.5,0.01,1.0,Texas,28.0,28,28,28.0,28.4,28.0,34,0.0,0.0,28.0,28.0,28.0,28.0,28.0,28.0,63.7,62.5,73,25.9,32
0.5,0.01,1.0,Minnesota,28.0,28,28,28.0,31.4,30.0,38,1.8,6.0,51.6,53.0,56.2,56.0,29.2,28.0,45.8,46.5,53,29.0,34
0.5,0.05,0.5,Texas,28.0,28,28,28.0,34.5,35.5,38,0.0,0.0,28.0,28.0,28.0,28.0,28.0,28.0,60.3,59.5,67,29.1,36
0.5,0.01,0.5,Minnesota,28.0,28,28,28.0,27.6,26.5,34,2.0,5.0,53.0,53.0,55.4,53.0,30.7,31.0,42.1,42.5,52,29.1,33
1.0,0.01,0.5,Texas,28.0,28,28,28.0,30.0,29.5,35,0.0,0.0,28.0,28.0,28.0,28.0,28.0,28.0,64.3,65.5,72,29.7,38
0.5,0.1,0.5,Texas,28.0,28,28,28.0,38.1,37.5,45,0.0,0.0,28.0,28.0,28.0,28.0,28.0,28.0,60.6,60.5,67,30.8,36
1.0,0.01,0.5,Minnesota,28.0,28,28,28.0,32.7,32.5,36,2.1,7.0,53.0,53.0,56.6,53.5,29.5,29.5,48.2,48.0,56,31.2,35
0.5,0.25,0.5,Texas,28.0,28,28,28.0,39.6,40.5,43,0.0,0.0,28.0,28.0,28.0,28.0,28.0,28.0,60.8,61.0,64,31.7,36
2.0,0.01,1.0,Minnesota,28.0,28,28,28.0,35.8,36.0,43,2.0,5.0,51.5,50.5,57.5,53.0,29.8,31.0,56.4,56.5,66,32.1,37
0.5,0.01,2.0,Texas,28.0,28,28,28.0,35.6,35.0,41,0.0,0.0,28.0,28.0,28.0,28.0,29.6,28.0,71.0,68.5,80,32.9,39
1.0,0.01,1.0,Minnesota,28.0,28,28,28.0,32.2,31.5,38,2.0,5.0,51.0,53.0,55.7,53.0,29.8,31.0,53.4,55.0,60,33.5,40
