alpha,beta,gamma,state,mean_first_intro_day,earliest_first_intro_day,latest_first_intro_day,median_first_intro_day,mean_intro_count,median_intro_count,max_intro_count,mean_cumu_before_second_intro,max_cumu_before_second_intro,mean_intro_day_2,median_intro_day_2,mean_intro_day_3,median_intro_day_3,mean_first_export_day,median_first_export_day,mean_export_count,median_export_count,max_export_count,mean_total_cumu_cases,max_total_cumu_cases
0.5,0.25,0.5,New Mexico,28.0,28,28,28.0,10.9,11.0,12,1.5,2.0,34.8,36.0,38.4,39.0,28.0,28.0,39.1,39.0,42,2.4,3
2.0,0.25,2.0,New Mexico,28.0,28,28,28.0,13.5,13.5,15,1.2,2.0,33.6,36.0,37.8,39.0,28.0,28.0,46.0,46.5,49,2.5,4
2.0,0.25,1.0,New Mexico,28.0,28,28,28.0,13.4,13.0,15,1.5,2.0,35.4,36.0,38.7,39.0,28.0,28.0,46.1,46.0,49,2.6,4
2.0,0.25,0.5,New Mexico,28.0,28,28,28.0,13.4,13.5,15,1.8,2.0,35.4,36.0,38.7,39.0,28.0,28.0,46.9,47.0,49,2.6,4
1.0,0.25,2.0,New Mexico,28.0,28,28,28.0,13.3,13.0,15,1.4,2.0,34.2,36.0,38.1,39.0,28.0,28.0,45.5,45.0,48,2.7,4
0.5,0.25,2.0,New Mexico,28.0,28,28,28.0,13.2,13.0,15,1.2,2.0,34.2,36.0,37.8,39.0,28.0,28.0,48.2,49.0,51,2.8,4
1.0,0.25,0.5,New Mexico,28.0,28,28,28.0,12.1,12.0,14,1.6,2.0,35.4,36.0,38.7,39.0,28.0,28.0,43.5,43.5,46,2.9,4
1.0,0.1,1.0,New Mexico,28.0,28,28,28.0,12.8,13.0,14,1.3,2.0,36.0,36.0,38.4,39.0,28.0,28.0,46.5,47.0,49,3.0,4
1.0,0.25,1.0,New Mexico,28.0,28,28,28.0,12.9,13.0,15,1.6,2.0,35.4,36.0,38.7,39.0,28.0,28.0,47.0,47.0,48,3.1,5
0.5,0.25,1.0,New Mexico,28.0,28,28,28.0,11.6,11.0,13,0.7,2.0,32.4,30.0,36.9,36.0,28.0,28.0,41.6,41.5,44,3.4,4
0.5,0.01,0.5,Texas,28.0,28,28,28.0,22.9,22.5,26,0.0,0.0,28.0,28.0,28.0,28.0,30.6,30.5,38.1,38.5,44,24.1,27
0.5,0.01,1.0,Texas,28.0,28,28,28.0,31.0,32.0,37,0.0,0.0,28.0,28.0,28.0,28.0,30.2,30.0,52.0,52.0,58,31.0,39
0.5,0.05,0.5,Texas,28.0,28,28,28.0,37.5,37.5,41,0.0,0.0,28.0,28.0,28.0,28.0,28.6,28.0,41.8,42.5,48,32.7,35
1.0,0.01,0.5,Texas,28.0,28,28,28.0,36.1,36.5,44,0.0,0.0,28.0,28.0,28.0,28.0,29.4,29.0,60.2,58.5,71,33.2,38
0.5,0.01,2.0,Texas,28.0,28,28,28.0,40.7,40.0,47,0.0,0.0,28.0,28.0,28.0,28.0,30.1,30.0,65.3,65.5,75,35.7,42
0.5,0.1,0.5,Texas,28.0,28,28,28.0,39.7,39.5,43,0.0,0.0,28.0,28.0,28.0,28.0,28.4,28.0,42.2,42.5,45,36.7,39
1.0,0.01,1.0,Texas,28.0,28,28,28.0,39.9,40.0,44,0.0,0.0,28.0,28.0,28.0,28.0,31.2,32.0,71.6,69.5,83,37.7,43
0.5,0.25,0.5,Texas,28.0,28,28,28.0,41.8,41.5,46,0.0,0.0,28.0,28.0,28.0,28.0,28.0,28.0,44.1,44.5,48,38.7,40
2.0,0.01,0.5,Texas,28.0,28,28,28.0,42.6,43.5,50,0.0,0.0,28.0,28.0,28.0,28.0,30.2,30.0,76.1,77.0,88,40.5,48
2.0,0.01,1.0,Texas,28.0,28,28,28.0,44.0,42.5,51,0.0,0.0,28.0,28.0,28.0,28.0,30.6,31.0,85.6,86.0,103,41.6,48
0.5,0.05,1.0,Texas,28.0,28,28,28.0,42.0,42.0,47,0.0,0.0,28.0,28.0,28.0,28.0,28.6,28.0,54.3,56.0,59,42.5,46
1.0,0.01,2.0,Texas,28.0,28,28,28.0,41.0,39.0,51,0.0,0.0,28.0,28.0,28.0,28.0,30.4,30.0,79.9,80.0,87,44.3,56
0.5,0.25,1.0,Texas,28.0,28,28,28.0,48.0,48.0,52,0.0,0.0,28.0,28.0,28.0,28.0,28.0,28.0,57.5,57.0,61,44.5,47
0.5,0.1,1.0,Texas,28.0,28,28,28.0,44.5,44.5,47,0.0,0.0,28.0,28.0,28.0,28.0,28.4,28.0,57.1,57.0,64,44.9,49
1.0,0.05,0.5,Texas,28.0,28,28,28.0,45.8,46.0,47,0.0,0.0,28.0,28.0,28.0,28.0,28.6,28.0,63.2,64.0,71,46.1,50
ALL,ALL,ALL,Texas,28.0,28,28,28.0,44.77777777777778,47.0,54,0.0,0.0,28.0,28.0,28.0,28.0,28.808333333333334,28.0,67.91388888888889,70.0,103,46.23888888888889,60
0.5,0.05,2.0,Texas,28.0,28,28,28.0,47.6,47.0,51,0.0,0.0,28.0,28.0,28.0,28.0,28.2,28.0,68.7,69.0,74,46.9,49
1.0,0.05,1.0,Texas,28.0,28,28,28.0,47.6,47.5,52,0.0,0.0,28.0,28.0,28.0,28.0,28.2,28.0,72.0,70.5,76,47.2,54
2.0,0.01,2.0,Texas,28.0,28,28,28.0,42.6,41.5,52,0.0,0.0,28.0,28.0,28.0,28.0,30.6,30.0,87.9,87.0,96,47.3,55
1.0,0.1,0.5,Texas,28.0,28,28,28.0,47.9,48.0,52,0.0,0.0,28.0,28.0,28.0,28.0,28.6,28.0,61.8,60.5,70,48.7,53
0.5,0.1,2.0,Texas,28.0,28,28,28.0,48.2,48.5,52,0.0,0.0,28.0,28.0,28.0,28.0,28.2,28.0,65.7,66.5,71,49.6,51
1.0,0.1,1.0,Texas,28.0,28,28,28.0,48.2,48.5,53,0.0,0.0,28.0,28.0,28.0,28.0,28.0,28.0,68.7,69.0,74,50.1,54
1.0,0.25,0.5,Texas,28.0,28,28,28.0,48.5,48.0,52,0.0,0.0,28.0,28.0,28.0,28.0,28.0,28.0,57.3,58.0,60,50.7,54
1.0,0.25,1.0,Texas,28.0,28,28,28.0,49.1,49.0,51,0.0,0.0,28.0,28.0,28.0,28.0,28.0,28.0,69.2,69.5,73,50.9,53
