alpha,beta,gamma,state,mean_first_intro_day,earliest_first_intro_day,latest_first_intro_day,median_first_intro_day,mean_intro_count,median_intro_count,max_intro_count,mean_cumu_before_second_intro,max_cumu_before_second_intro,mean_intro_day_2,median_intro_day_2,mean_intro_day_3,median_intro_day_3,mean_first_export_day,median_first_export_day,mean_export_count,median_export_count,max_export_count,mean_total_cumu_cases,max_total_cumu_cases
0.5,0.01,0.5,Texas,28.0,28,28,28.0,20.1,20.5,25,0.0,0.0,28.0,28.0,28.0,28.0,33.5,33.5,35.9,36.0,47,25.7,31
0.5,0.05,0.5,Texas,28.0,28,28,28.0,32.0,32.5,36,0.0,0.0,28.0,28.0,28.0,28.0,31.0,31.0,41.3,41.0,49,34.9,38
1.0,0.01,0.5,Texas,28.0,28,28,28.0,27.1,27.0,31,0.0,0.0,28.0,28.0,28.0,28.0,32.5,31.0,48.7,48.5,58,35.3,45
0.5,0.01,1.0,Texas,28.0,28,28,28.0,22.8,22.5,29,0.0,0.0,28.0,28.0,28.0,28.0,33.5,33.5,43.5,43.5,50,35.6,44
0.5,0.01,2.0,Texas,28.0,28,28,28.0,30.6,29.5,40,0.0,0.0,28.0,28.0,28.0,28.0,33.0,31.0,54.6,55.0,64,36.4,41
0.5,0.1,0.5,Texas,28.0,28,28,28.0,35.5,36.0,39,0.0,0.0,28.0,28.0,28.0,28.0,31.0,31.0,41.4,42.0,48,36.7,41
0.5,0.25,0.5,Texas,28.0,28,28,28.0,37.3,37.0,42,0.0,0.0,28.0,28.0,28.0,28.0,31.0,31.0,45.0,45.0,50,38.6,41
1.0,0.01,1.0,Texas,28.0,28,28,28.0,28.5,28.5,35,0.0,0.0,28.0,28.0,28.0,28.0,32.5,31.0,58.2,58.5,69,41.1,47
0.5,0.05,1.0,Texas,28.0,28,28,28.0,36.7,36.0,43,0.0,0.0,28.0,28.0,28.0,28.0,31.5,31.0,49.3,49.5,60,43.4,51
0.5,0.1,1.0,Texas,28.0,28,28,28.0,39.9,39.5,44,0.0,0.0,28.0,28.0,28.0,28.0,31.0,31.0,46.3,45.5,53,43.6,50
1.0,0.05,0.5,Texas,28.0,28,28,28.0,40.0,40.0,47,0.0,0.0,28.0,28.0,28.0,28.0,31.0,31.0,54.9,55.5,61,43.8,49
0.5,0.25,1.0,Texas,28.0,28,28,28.0,40.2,40.0,43,0.0,0.0,28.0,28.0,28.0,28.0,31.0,31.0,48.5,48.5,54,44.0,47
2.0,0.01,0.5,Texas,28.0,28,28,28.0,29.6,29.5,34,0.0,0.0,28.0,28.0,28.0,28.0,33.0,31.0,70.8,72.5,79,44.4,52
1.0,0.01,2.0,Texas,28.0,28,28,28.0,31.2,31.0,36,0.0,0.0,28.0,28.0,28.0,28.0,35.4,36.0,76.8,75.0,99,44.9,51
0.5,0.05,2.0,Texas,28.0,28,28,28.0,40.7,41.0,46,0.0,0.0,28.0,28.0,28.0,28.0,31.0,31.0,56.4,56.0,64,45.5,51
1.0,0.1,0.5,Texas,28.0,28,28,28.0,41.9,41.5,47,0.0,0.0,28.0,28.0,28.0,28.0,31.0,31.0,52.4,52.0,59,45.9,50
0.5,0.1,2.0,Texas,28.0,28,28,28.0,42.5,42.5,45,0.0,0.0,28.0,28.0,28.0,28.0,31.0,31.0,52.8,53.0,64,46.1,50
ALL,ALL,ALL,Texas,28.0,28,28,28.0,36.78333333333333,39.0,48,0.0,0.0,28.0,28.0,28.0,28.0,31.594444444444445,31.0,59.791666666666664,59.5,99,47.19722222222222,62
2.0,0.01,1.0,Texas,28.0,28,28,28.0,31.7,32.5,34,0.0,0.0,28.0,28.0,28.0,28.0,33.0,31.0,76.7,78.0,91,48.6,53
1.0,0.05,1.0,Texas,28.0,28,28,28.0,39.0,39.5,43,0.0,0.0,28.0,28.0,28.0,28.0,31.0,31.0,59.2,60.5,69,48.8,53
1.0,0.25,0.5,Texas,28.0,28,28,28.0,43.1,43.0,47,0.0,0.0,28.0,28.0,28.0,28.0,31.0,31.0,55.6,55.5,63,49.0,53
0.5,0.25,2.0,Texas,28.0,28,28,28.0,40.4,40.5,44,0.0,0.0,28.0,28.0,28.0,28.0,31.0,31.0,55.4,55.5,60,50.3,56
2.0,0.05,0.5,Texas,28.0,28,28,28.0,41.1,42.0,45,0.0,0.0,28.0,28.0,28.0,28.0,31.0,31.0,68.9,66.0,81,50.3,56
1.0,0.1,1.0,Texas,28.0,28,28,28.0,39.6,39.5,42,0.0,0.0,28.0,28.0,28.0,28.0,31.0,31.0,58.3,58.5,63,50.9,56
1.0,0.25,1.0,Texas,28.0,28,28,28.0,41.3,40.5,45,0.0,0.0,28.0,28.0,28.0,28.0,31.0,31.0,55.7,55.0,63,51.7,54
2.0,0.01,2.0,Texas,28.0,28,28,28.0,31.1,31.0,36,0.0,0.0,28.0,28.0,28.0,28.0,31.5,31.0,82.8,80.0,93,51.8,59
1.0,0.05,2.0,Texas,28.0,28,28,28.0,39.8,39.5,48,0.0,0.0,28.0,28.0,28.0,28.0,32.0,31.0,73.4,74.5,87,52.7,60
2.0,0.05,2.0,Texas,28.0,28,28,28.0,41.7,41.5,47,0.0,0.0,28.0,28.0,28.0,28.0,32.0,31.0,77.2,75.5,87,53.7,61
2.0,0.05,1.0,Texas,28.0,28,28,28.0,40.0,40.0,43,0.0,0.0,28.0,28.0,28.0,28.0,31.0,31.0,71.4,70.0,87,54.6,58
