alpha,beta,gamma,state,mean_first_intro_day,earliest_first_intro_day,latest_first_intro_day,median_first_intro_day,mean_intro_count,median_intro_count,max_intro_count,mean_cumu_before_second_intro,max_cumu_before_second_intro,mean_intro_day_2,median_intro_day_2,mean_intro_day_3,median_intro_day_3,mean_first_export_day,median_first_export_day,mean_export_count,median_export_count,max_export_count,mean_total_cumu_cases,max_total_cumu_cases
0.5,0.05,0.5,Kansas,28.0,28,28,28.0,29.9,30.0,35,0.0,0.0,37.1,37.0,38.4,38.0,28.0,28.0,24.1,23.5,29,18.8,23
0.5,0.25,0.5,Kansas,28.0,28,28,28.0,33.9,33.5,36,0.0,0.0,37.0,37.0,38.0,38.0,28.0,28.0,31.0,31.5,33,20.4,23
0.5,0.1,0.5,Kansas,28.0,28,28,28.0,30.8,30.0,36,0.0,0.0,37.0,37.0,38.0,38.0,28.0,28.0,28.9,28.0,34,21.2,27
1.0,0.05,0.5,Kansas,28.0,28,28,28.0,38.0,39.0,42,0.0,0.0,37.0,37.0,38.0,38.0,28.0,28.0,34.6,34.0,40,23.4,29
0.5,0.25,1.0,Kansas,28.0,28,28,28.0,38.5,38.0,43,0.0,0.0,37.0,37.0,38.0,38.0,28.0,28.0,33.5,32.5,39,23.7,28
0.5,0.05,1.0,Kansas,28.0,28,28,28.0,34.6,34.5,40,0.0,0.0,37.0,37.0,38.0,38.0,28.0,28.0,28.4,28.5,32,23.8,26
0.5,0.01,0.5,Texas,28.0,28,28,28.0,24.3,24.0,26,0.0,0.0,28.0,28.0,28.0,28.0,29.6,28.0,40.1,39.0,46,24.1,28
0.5,0.05,2.0,Kansas,28.0,28,28,28.0,40.9,41.0,45,0.0,0.0,37.0,37.0,38.0,38.0,28.0,28.0,34.2,33.5,38,25.0,27
0.5,0.1,1.0,Kansas,28.0,28,28,28.0,35.0,34.5,39,0.0,0.0,37.0,37.0,38.0,38.0,28.0,28.0,31.8,32.0,35,25.5,29
1.0,0.05,1.0,Kansas,28.0,28,28,28.0,43.5,44.0,48,0.0,0.0,37.1,37.0,38.4,38.0,28.0,28.0,36.6,36.0,43,25.8,31
2.0,0.05,0.5,Kansas,28.0,28,28,28.0,44.5,45.0,49,0.0,0.0,37.2,37.0,38.7,38.0,28.0,28.0,41.3,41.5,47,26.2,34
0.5,0.01,1.0,Texas,28.0,28,28,28.0,28.5,28.0,34,0.0,0.0,28.0,28.0,28.0,28.0,30.0,30.0,52.5,53.0,60,26.2,30
1.0,0.25,0.5,Kansas,28.0,28,28,28.0,41.0,41.0,43,0.0,0.0,37.0,37.0,38.0,38.0,28.0,28.0,40.4,39.5,46,26.6,29
1.0,0.1,0.5,Kansas,28.0,28,28,28.0,38.2,39.5,41,0.0,0.0,37.0,37.0,38.0,38.0,28.0,28.0,36.4,36.5,41,26.8,29
1.0,0.05,2.0,Kansas,28.0,28,28,28.0,44.1,44.0,49,0.0,0.0,37.0,37.0,38.4,38.0,28.0,28.0,44.2,45.5,49,27.4,33
0.5,0.25,2.0,Kansas,28.0,28,28,28.0,44.7,45.0,48,0.0,0.0,37.0,37.0,38.0,38.0,28.0,28.0,44.2,45.5,47,28.1,32
2.0,0.05,1.0,Kansas,28.0,28,28,28.0,43.4,43.5,47,0.0,0.0,37.0,37.0,38.0,38.0,28.0,28.0,46.4,46.0,53,28.3,34
2.0,0.1,0.5,Kansas,28.0,28,28,28.0,44.1,44.5,46,0.0,0.0,37.0,37.0,38.0,38.0,28.0,28.0,42.6,42.0,46,28.6,32
0.5,0.1,2.0,Kansas,28.0,28,28,28.0,40.7,40.5,45,0.0,0.0,37.0,37.0,38.0,38.0,28.0,28.0,37.9,39.0,43,28.6,31
2.0,0.05,2.0,Kansas,28.0,28,28,28.0,43.4,44.0,46,0.0,0.0,37.1,37.0,38.4,38.0,28.0,28.0,49.8,50.5,57,30.0,34
1.0,0.1,2.0,Kansas,28.0,28,28,28.0,43.3,43.0,48,0.0,0.0,37.0,37.0,38.0,38.0,28.0,28.0,45.2,46.0,52,30.9,35
1.0,0.25,2.0,Kansas,28.0,28,28,28.0,44.1,44.0,48,0.0,0.0,37.0,37.0,38.0,38.0,28.0,28.0,46.5,47.0,52,31.3,36
2.0,0.1,1.0,Kansas,28.0,28,28,28.0,43.2,42.5,47,0.0,0.0,37.0,37.0,38.0,38.0,28.0,28.0,48.9,48.5,58,31.4,35
1.0,0.01,0.5,Texas,28.0,28,28,28.0,30.4,31.0,33,0.0,0.0,28.0,28.0,28.0,28.0,28.4,28.0,62.2,61.0,78,31.4,35
1.0,0.1,1.0,Kansas,28.0,28,28,28.0,40.7,40.0,47,0.0,0.0,37.0,37.0,38.0,38.0,28.0,28.0,40.9,39.5,49,31.4,34
2.0,0.25,0.5,Kansas,28.0,28,28,28.0,43.5,43.0,46,0.0,0.0,37.0,37.0,38.0,38.0,28.0,28.0,47.1,47.5,51,31.5,33
1.0,0.25,1.0,Kansas,28.0,28,28,28.0,41.9,42.5,45,0.0,0.0,37.0,37.0,38.0,38.0,28.0,28.0,44.6,45.5,47,31.9,35
2.0,0.25,2.0,Kansas,28.0,28,28,28.0,43.9,44.0,46,0.0,0.0,37.0,37.0,38.0,38.0,28.0,28.0,54.2,54.0,59,33.0,35
2.0,0.1,2.0,Kansas,28.0,28,28,28.0,42.1,42.0,45,0.0,0.0,37.0,37.0,38.0,38.0,28.0,28.0,51.3,50.5,58,33.2,35
2.0,0.25,1.0,Kansas,28.0,28,28,28.0,42.9,43.0,46,0.0,0.0,37.0,37.0,38.0,38.0,28.0,28.0,52.0,51.0,58,33.4,36
0.5,0.05,0.5,Texas,28.0,28,28,28.0,34.2,34.0,39,0.0,0.0,28.0,28.0,28.0,28.0,28.0,28.0,50.5,49.5,57,34.6,39
0.5,0.01,2.0,Texas,28.0,28,28,28.0,35.5,35.5,41,0.0,0.0,28.0,28.0,28.0,28.0,28.8,28.0,76.8,78.0,84,35.3,40
1.0,0.01,1.0,Texas,28.0,28,28,28.0,35.5,35.0,40,0.0,0.0,28.0,28.0,28.0,28.0,29.6,28.0,78.4,78.5,88,36.9,44
0.5,0.1,0.5,Texas,28.0,28,28,28.0,35.7,36.5,38,0.0,0.0,28.0,28.0,28.0,28.0,28.0,28.0,55.9,55.5,63,40.1,45
2.0,0.01,0.5,Texas,28.0,28,28,28.0,35.8,36.0,41,0.0,0.0,28.0,28.0,28.0,28.0,30.0,30.0,88.7,89.0,100,40.5,48
1.0,0.01,2.0,Texas,28.0,28,28,28.0,37.8,38.0,42,0.0,0.0,28.0,28.0,28.0,28.0,30.4,30.0,93.7,96.5,104,41.0,45
0.5,0.25,0.5,Texas,28.0,28,28,28.0,38.8,38.5,42,0.0,0.0,28.0,28.0,28.0,28.0,28.0,28.0,57.6,58.5,62,41.1,44
0.5,0.05,1.0,Texas,28.0,28,28,28.0,36.8,37.5,40,0.0,0.0,28.0,28.0,28.0,28.0,28.0,28.0,73.5,75.0,84,42.6,48
2.0,0.01,2.0,Texas,28.0,28,28,28.0,39.0,39.0,44,0.0,0.0,28.0,28.0,28.0,28.0,30.4,30.0,100.6,102.0,109,42.7,49
2.0,0.01,1.0,Texas,28.0,28,28,28.0,35.5,36.0,40,0.0,0.0,28.0,28.0,28.0,28.0,30.4,30.0,95.1,94.5,109,43.4,49
0.5,0.25,1.0,Texas,28.0,28,28,28.0,41.5,41.5,45,0.0,0.0,28.0,28.0,28.0,28.0,28.0,28.0,74.9,74.5,79,44.6,47
0.5,0.1,1.0,Texas,28.0,28,28,28.0,37.9,38.0,40,0.0,0.0,28.0,28.0,28.0,28.0,28.0,28.0,70.7,71.0,77,44.8,49
ALL,ALL,ALL,Texas,28.0,28,28,28.0,37.45,38.0,47,0.0,0.0,28.0,28.0,28.0,28.0,28.433333333333334,28.0,88.16944444444445,92.5,122,45.575,58
1.0,0.05,0.5,Texas,28.0,28,28,28.0,36.0,35.5,39,0.0,0.0,28.0,28.0,28.0,28.0,28.0,28.0,83.9,83.5,94,46.2,52
0.5,0.05,2.0,Texas,28.0,28,28,28.0,38.5,39.0,43,0.0,0.0,28.0,28.0,28.0,28.0,28.0,28.0,92.2,91.5,99,48.0,52
1.0,0.05,1.0,Texas,28.0,28,28,28.0,39.3,39.0,45,0.0,0.0,28.0,28.0,28.0,28.0,28.0,28.0,96.3,96.5,105,48.6,52
1.0,0.1,0.5,Texas,28.0,28,28,28.0,37.7,37.0,44,0.0,0.0,28.0,28.0,28.0,28.0,28.0,28.0,89.7,88.0,103,48.7,52
2.0,0.05,0.5,Texas,28.0,28,28,28.0,39.5,39.0,46,0.0,0.0,28.0,28.0,28.0,28.0,28.0,28.0,104.5,103.5,111,49.2,54
1.0,0.25,0.5,Texas,28.0,28,28,28.0,38.0,38.0,41,0.0,0.0,28.0,28.0,28.0,28.0,28.0,28.0,81.4,80.5,88,49.4,52
0.5,0.1,2.0,Texas,28.0,28,28,28.0,39.3,39.0,43,0.0,0.0,28.0,28.0,28.0,28.0,28.0,28.0,89.1,89.0,98,49.4,53
0.5,0.25,2.0,Texas,28.0,28,28,28.0,41.8,41.0,46,0.0,0.0,28.0,28.0,28.0,28.0,28.0,28.0,87.0,86.0,94,49.8,52
2.0,0.05,1.0,Texas,28.0,28,28,28.0,39.4,40.0,43,0.0,0.0,28.0,28.0,28.0,28.0,28.0,28.0,110.1,109.0,121,50.6,53
2.0,0.1,2.0,Texas,28.0,28,28,28.0,42.1,41.5,47,0.0,0.0,28.0,28.0,28.0,28.0,28.0,28.0,109.4,111.0,120,51.1,56
1.0,0.05,2.0,Texas,28.0,28,28,28.0,38.6,38.5,41,0.0,0.0,28.0,28.0,28.0,28.0,28.0,28.0,107.2,107.0,117,51.7,55
1.0,0.1,1.0,Texas,28.0,28,28,28.0,38.1,38.0,42,0.0,0.0,28.0,28.0,28.0,28.0,28.0,28.0,99.4,98.5,105,51.7,55
1.0,0.25,1.0,Texas,28.0,28,28,28.0,39.8,39.5,44,0.0,0.0,28.0,28.0,28.0,28.0,28.0,28.0,93.9,96.0,101,52.1,55
2.0,0.1,1.0,Texas,28.0,28,28,28.0,39.1,38.5,46,0.0,0.0,28.0,28.0,28.0,28.0,28.0,28.0,110.5,110.5,117,52.3,57
2.0,0.1,0.5,Texas,28.0,28,28,28.0,38.0,37.5,42,0.0,0.0,28.0,28.0,28.0,28.0,28.0,28.0,103.9,102.5,113,52.6,56
2.0,0.25,1.0,Texas,28.0,28,28,28.0,39.7,40.0,43,0.0,0.0,28.0,28.0,28.0,28.0,28.0,28.0,105.6,107.0,114,52.8,55
2.0,0.05,2.0,Texas,28.0,28,28,28.0,38.7,39.0,44,0.0,0.0,28.0,28.0,28.0,28.0,28.0,28.0,115.4,115.0,122,53.1,58
1.0,0.25,2.0,Texas,28.0,28,28,28.0,39.3,39.5,41,0.0,0.0,28.0,28.0,28.0,28.0,28.0,28.0,106.4,106.5,115,53.2,55
