alpha,beta,gamma,state,mean_first_intro_day,earliest_first_intro_day,latest_first_intro_day,median_first_intro_day,mean_intro_count,median_intro_count,max_intro_count,mean_cumu_before_second_intro,max_cumu_before_second_intro,mean_intro_day_2,median_intro_day_2,mean_intro_day_3,median_intro_day_3,mean_first_export_day,median_first_export_day,mean_export_count,median_export_count,max_export_count,mean_total_cumu_cases,max_total_cumu_cases
0.5,0.01,0.5,Texas,28.0,28,28,28.0,15.6,17.5,20,0.0,0.0,28.0,28.0,28.0,28.0,46.4,43.0,47.2,45.5,56,34.7,41
0.5,0.01,1.0,Texas,28.0,28,28,28.0,18.5,18.0,25,0.0,0.0,28.0,28.0,28.0,28.0,45.2,43.0,62.0,61.5,67,41.1,47
0.5,0.25,0.5,Texas,28.0,28,28,28.0,37.3,37.5,41,0.0,0.0,28.0,28.0,28.0,28.0,36.2,39.0,51.8,50.5,58,43.7,49
0.5,0.1,0.5,Texas,28.0,28,28,28.0,30.4,29.5,35,0.0,0.0,28.0,28.0,28.0,28.0,38.7,39.0,50.2,51.0,60,44.5,47
0.5,0.05,0.5,Texas,28.0,28,28,28.0,25.1,25.0,31,0.0,0.0,28.0,28.0,28.0,28.0,41.6,42.5,56.6,56.0,69,45.4,54
1.0,0.01,0.5,Texas,28.0,28,28,28.0,18.6,18.5,23,0.0,0.0,28.0,28.0,28.0,28.0,49.9,54.0,68.3,70.5,78,46.2,48
0.5,0.01,2.0,Texas,28.0,28,28,28.0,26.8,26.0,36,0.0,0.0,28.0,28.0,28.0,28.0,49.5,50.0,75.9,75.0,84,47.2,50
0.5,0.25,1.0,Texas,28.0,28,28,28.0,42.1,41.0,49,0.0,0.0,28.0,28.0,28.0,28.0,36.7,39.0,63.9,63.5,69,48.3,51
1.0,0.25,0.5,Texas,28.0,28,28,28.0,44.3,44.0,47,0.0,0.0,28.0,28.0,28.0,28.0,37.6,39.0,76.9,76.0,82,49.3,53
0.5,0.25,2.0,Texas,28.0,28,28,28.0,47.1,47.5,50,0.0,0.0,28.0,28.0,28.0,28.0,38.3,39.0,82.7,82.0,90,49.3,53
0.5,0.1,1.0,Texas,28.0,28,28,28.0,35.9,36.0,41,0.0,0.0,28.0,28.0,28.0,28.0,37.8,39.0,67.2,64.0,88,49.6,53
1.0,0.1,0.5,Texas,28.0,28,28,28.0,39.0,39.0,45,0.0,0.0,28.0,28.0,28.0,28.0,37.6,39.0,76.9,75.5,83,49.8,54
0.5,0.05,1.0,Texas,28.0,28,28,28.0,32.8,33.0,36,0.0,0.0,28.0,28.0,28.0,28.0,39.3,39.0,65.5,63.5,82,49.9,55
1.0,0.25,1.0,Texas,28.0,28,28,28.0,46.8,47.0,49,0.0,0.0,28.0,28.0,28.0,28.0,36.0,38.0,91.3,91.0,97,50.8,53
2.0,0.25,0.5,Texas,28.0,28,28,28.0,47.1,48.0,50,0.0,0.0,28.0,28.0,28.0,28.0,37.6,39.0,105.1,105.0,111,50.8,57
ALL,ALL,ALL,Texas,28.0,28,28,28.0,35.977777777777774,38.0,53,0.0,0.0,28.0,28.0,28.0,28.0,41.30555555555556,39.0,88.40833333333333,91.0,131,50.858333333333334,65
1.0,0.25,2.0,Texas,28.0,28,28,28.0,47.1,47.5,52,0.0,0.0,28.0,28.0,28.0,28.0,34.9,34.5,104.2,104.5,113,51.1,55
1.0,0.01,1.0,Texas,28.0,28,28,28.0,24.9,25.0,31,0.0,0.0,28.0,28.0,28.0,28.0,48.4,50.0,87.3,87.5,102,51.1,54
2.0,0.01,0.5,Texas,28.0,28,28,28.0,25.8,25.0,34,0.0,0.0,28.0,28.0,28.0,28.0,52.2,54.0,92.0,91.0,104,51.2,55
