alpha,beta,gamma,state,mean_first_intro_day,earliest_first_intro_day,latest_first_intro_day,median_first_intro_day,mean_intro_count,median_intro_count,max_intro_count,mean_cumu_before_second_intro,max_cumu_before_second_intro,mean_intro_day_2,median_intro_day_2,mean_intro_day_3,median_intro_day_3,mean_first_export_day,median_first_export_day,mean_export_count,median_export_count,max_export_count,mean_total_cumu_cases,max_total_cumu_cases
0.5,0.01,0.5,Texas,28.0,28,28,28.0,22.8,23.0,26,0.0,0.0,28.0,28.0,28.0,28.0,36.0,36.0,40.5,40.0,46,26.8,31
0.5,0.25,0.5,Texas,28.0,28,28,28.0,40.7,40.5,44,0.0,0.0,28.0,28.0,28.0,28.0,34.4,36.0,52.5,52.0,56,31.4,34
0.5,0.1,0.5,Texas,28.0,28,28,28.0,39.1,39.0,43,0.0,0.0,28.0,28.0,28.0,28.0,33.6,36.0,52.6,51.5,58,31.9,36
0.5,0.01,1.0,Texas,28.0,28,28,28.0,29.5,28.0,34,0.0,0.0,28.0,28.0,28.0,28.0,36.0,36.0,59.3,59.0,74,32.3,37
0.5,0.05,0.5,Texas,28.0,28,28,28.0,34.5,34.5,38,0.0,0.0,28.0,28.0,28.0,28.0,35.2,36.0,51.6,51.5,60,32.4,36
1.0,0.01,0.5,Texas,28.0,28,28,28.0,33.8,33.0,39,0.0,0.0,28.0,28.0,28.0,28.0,36.0,36.0,65.2,65.5,74,34.2,40
0.5,0.1,1.0,Texas,28.0,28,28,28.0,42.2,42.0,44,0.0,0.0,28.0,28.0,28.0,28.0,35.2,36.0,63.8,63.5,71,36.3,42
0.5,0.25,1.0,Texas,28.0,28,28,28.0,44.3,45.0,47,0.0,0.0,28.0,28.0,28.0,28.0,36.0,36.0,62.0,62.5,65,37.9,43
0.5,0.05,1.0,Texas,28.0,28,28,28.0,37.7,37.0,41,0.0,0.0,28.0,28.0,28.0,28.0,34.4,36.0,64.9,63.5,76,39.2,43
0.5,0.01,2.0,Texas,28.0,28,28,28.0,37.6,37.5,42,0.0,0.0,28.0,28.0,28.0,28.0,36.0,36.0,72.0,74.0,81,40.6,47
1.0,0.01,1.0,Texas,28.0,28,28,28.0,39.5,39.0,51,0.0,0.0,28.0,28.0,28.0,28.0,36.0,36.0,75.2,75.5,84,41.7,48
1.0,0.1,0.5,Texas,28.0,28,28,28.0,43.8,43.5,49,0.0,0.0,28.0,28.0,28.0,28.0,34.4,36.0,72.4,72.5,78,43.4,46
1.0,0.25,0.5,Texas,28.0,28,28,28.0,47.8,48.5,52,0.0,0.0,28.0,28.0,28.0,28.0,34.4,36.0,69.5,70.5,75,43.9,47
1.0,0.05,0.5,Texas,28.0,28,28,28.0,39.7,40.0,43,0.0,0.0,28.0,28.0,28.0,28.0,35.2,36.0,71.8,73.5,76,45.2,52
ALL,ALL,ALL,Texas,28.0,28,28,28.0,41.55833333333333,43.0,52,0.0,0.0,28.0,28.0,28.0,28.0,35.13333333333333,36.0,78.51388888888889,80.0,109,46.28333333333333,62
2.0,0.01,0.5,Texas,28.0,28,28,28.0,37.5,37.5,43,0.0,0.0,28.0,28.0,28.0,28.0,36.0,36.0,91.0,90.5,100,46.6,56
1.0,0.01,2.0,Texas,28.0,28,28,28.0,38.2,37.0,45,0.0,0.0,28.0,28.0,28.0,28.0,36.0,36.0,89.5,90.0,98,47.5,58
0.5,0.1,2.0,Texas,28.0,28,28,28.0,47.0,46.5,50,0.0,0.0,28.0,28.0,28.0,28.0,34.4,36.0,76.6,77.0,83,47.9,52
0.5,0.05,2.0,Texas,28.0,28,28,28.0,43.7,44.0,46,0.0,0.0,28.0,28.0,28.0,28.0,35.2,36.0,75.8,74.0,85,48.6,53
1.0,0.1,1.0,Texas,28.0,28,28,28.0,46.7,47.0,49,0.0,0.0,28.0,28.0,28.0,28.0,36.0,36.0,80.8,80.5,86,49.1,51
0.5,0.25,2.0,Texas,28.0,28,28,28.0,46.9,46.0,50,0.0,0.0,28.0,28.0,28.0,28.0,34.4,36.0,71.9,72.0,76,49.8,53
2.0,0.01,1.0,Texas,28.0,28,28,28.0,38.3,36.5,49,0.0,0.0,28.0,28.0,28.0,28.0,36.0,36.0,94.7,93.5,107,49.8,56
1.0,0.25,1.0,Texas,28.0,28,28,28.0,46.8,48.0,51,0.0,0.0,28.0,28.0,28.0,28.0,34.4,36.0,75.6,75.0,79,50.0,54
2.0,0.01,2.0,Texas,28.0,28,28,28.0,37.8,36.0,45,0.0,0.0,28.0,28.0,28.0,28.0,36.0,36.0,95.8,95.5,109,51.1,59
1.0,0.05,1.0,Texas,28.0,28,28,28.0,42.5,42.5,47,0.0,0.0,28.0,28.0,28.0,28.0,36.0,36.0,85.0,85.0,90,51.5,56
1.0,0.05,2.0,Texas,28.0,28,28,28.0,44.8,45.0,49,0.0,0.0,28.0,28.0,28.0,28.0,36.0,36.0,91.7,92.0,101,52.2,57
2.0,0.05,0.5,Texas,28.0,28,28,28.0,43.7,42.5,51,0.0,0.0,28.0,28.0,28.0,28.0,36.0,36.0,94.8,96.5,107,52.3,61
2.0,0.05,1.0,Texas,28.0,28,28,28.0,44.6,43.5,50,0.0,0.0,28.0,28.0,28.0,28.0,35.2,36.0,99.6,99.0,106,53.7,58
2.0,0.05,2.0,Texas,28.0,28,28,28.0,43.8,43.0,49,0.0,0.0,28.0,28.0,28.0,28.0,36.0,36.0,95.8,96.0,100,54.5,57
2.0,0.25,2.0,Texas,28.0,28,28,28.0,46.5,46.0,51,0.0,0.0,28.0,28.0,28.0,28.0,35.2,36.0,90.7,89.0,96,54.7,57
1.0,0.1,2.0,Texas,28.0,28,28,28.0,45.1,45.5,48,0.0,0.0,28.0,28.0,28.0,28.0,35.2,36.0,92.8,94.5,97,54.9,59
2.0,0.1,2.0,Texas,28.0,28,28,28.0,46.2,46.5,49,0.0,0.0,28.0,28.0,28.0,28.0,36.0,36.0,96.7,97.0,103,54.9,62
1.0,0.25,2.0,Texas,28.0,28,28,28.0,45.5,45.5,50,0.0,0.0,28.0,28.0,28.0,28.0,30.4,28.0,88.5,87.5,96,55.7,59
2.0,0.25,1.0,Texas,28.0,28,28,28.0,45.6,46.0,47,0.0,0.0,28.0,28.0,28.0,28.0,34.4,36.0,90.9,90.0,95,55.9,59
2.0,0.1,1.0,Texas,28.0,28,28,28.0,44.2,44.0,49,0.0,0.0,28.0,28.0,28.0,28.0,34.4,36.0,96.2,96.0,103,55.9,59
