alpha,beta,gamma,state,mean_first_intro_day,earliest_first_intro_day,latest_first_intro_day,median_first_intro_day,mean_intro_count,median_intro_count,max_intro_count,mean_cumu_before_second_intro,max_cumu_before_second_intro,mean_intro_day_2,median_intro_day_2,mean_intro_day_3,median_intro_day_3,mean_first_export_day,median_first_export_day,mean_export_count,median_export_count,max_export_count,mean_total_cumu_cases,max_total_cumu_cases
0.5,0.01,0.5,Texas,28.0,28,28,28.0,14.4,13.5,18,0.0,0.0,28.0,28.0,28.0,28.0,36.6,35.5,34.3,34.0,40,19.4,24
0.5,0.01,1.0,Texas,28.0,28,28,28.0,23.2,23.0,27,0.0,0.0,28.0,28.0,28.0,28.0,37.9,35.5,52.2,51.0,60,25.2,32
0.5,0.05,0.5,Texas,28.0,28,28,28.0,23.8,23.5,28,0.0,0.0,28.0,28.0,28.0,28.0,33.7,35.0,52.6,52.0,59,25.9,28
0.5,0.25,0.5,Texas,28.0,28,28,28.0,32.8,33.0,36,0.0,0.0,28.0,28.0,28.0,28.0,31.2,30.0,61.7,62.0,66,26.6,28
0.5,0.1,0.5,Texas,28.0,28,28,28.0,27.4,27.0,34,0.0,0.0,28.0,28.0,28.0,28.0,33.7,35.0,55.5,55.5,58,26.7,33
1.0,0.01,0.5,Texas,28.0,28,28,28.0,23.4,22.5,30,0.0,0.0,28.0,28.0,28.0,28.0,43.7,42.0,61.8,60.0,73,31.4,38
0.5,0.25,1.0,Texas,28.0,28,28,28.0,41.8,42.5,46,0.0,0.0,28.0,28.0,28.0,28.0,32.2,31.0,72.2,72.0,79,32.4,35
0.5,0.01,2.0,Texas,28.0,28,28,28.0,26.9,28.5,31,0.0,0.0,28.0,28.0,28.0,28.0,35.9,36.0,69.4,67.5,78,34.0,40
0.5,0.1,1.0,Texas,28.0,28,28,28.0,36.2,36.5,40,0.0,0.0,28.0,28.0,28.0,28.0,33.1,35.0,70.9,72.0,78,34.4,40
0.5,0.05,1.0,Texas,28.0,28,28,28.0,31.8,32.0,35,0.0,0.0,28.0,28.0,28.0,28.0,33.4,35.0,68.2,67.0,76,36.1,40
1.0,0.25,0.5,Texas,28.0,28,28,28.0,44.7,44.0,48,0.0,0.0,28.0,28.0,28.0,28.0,32.4,32.0,81.8,82.0,86,36.8,40
1.0,0.01,1.0,Texas,28.0,28,28,28.0,26.9,28.0,30,0.0,0.0,28.0,28.0,28.0,28.0,40.1,39.5,73.7,72.5,81,38.5,47
1.0,0.1,0.5,Texas,28.0,28,28,28.0,39.4,39.5,44,0.0,0.0,28.0,28.0,28.0,28.0,33.8,35.0,78.2,77.5,86,39.8,44
ALL,ALL,ALL,Texas,28.0,28,28,28.0,37.458333333333336,39.0,58,0.0,0.0,28.0,28.0,28.0,28.0,34.31111111111111,35.0,85.76666666666667,87.5,125,40.46666666666667,54
1.0,0.05,0.5,Texas,28.0,28,28,28.0,33.9,33.0,40,0.0,0.0,28.0,28.0,28.0,28.0,34.3,35.0,75.4,73.5,84,40.9,44
2.0,0.01,0.5,Texas,28.0,28,28,28.0,30.4,29.0,40,0.0,0.0,28.0,28.0,28.0,28.0,37.8,36.5,80.5,80.0,85,41.1,47
0.5,0.25,2.0,Texas,28.0,28,28,28.0,48.0,48.5,52,0.0,0.0,28.0,28.0,28.0,28.0,30.7,30.0,87.5,88.0,90,41.9,47
2.0,0.01,1.0,Texas,28.0,28,28,28.0,31.4,31.0,40,0.0,0.0,28.0,28.0,28.0,28.0,38.0,36.0,90.3,91.0,96,42.8,49
1.0,0.01,2.0,Texas,28.0,28,28,28.0,30.2,30.0,35,0.0,0.0,28.0,28.0,28.0,28.0,37.9,36.5,85.0,85.5,90,42.9,47
0.5,0.1,2.0,Texas,28.0,28,28,28.0,43.1,43.0,48,0.0,0.0,28.0,28.0,28.0,28.0,33.5,35.0,90.3,90.0,96,43.1,46
1.0,0.25,1.0,Texas,28.0,28,28,28.0,47.4,48.0,50,0.0,0.0,28.0,28.0,28.0,28.0,31.0,30.0,93.6,93.5,102,44.0,46
1.0,0.1,1.0,Texas,28.0,28,28,28.0,42.8,42.5,47,0.0,0.0,28.0,28.0,28.0,28.0,33.5,35.0,93.2,93.5,100,44.7,47
2.0,0.25,2.0,Texas,28.0,28,28,28.0,52.4,52.0,58,0.0,0.0,28.0,28.0,28.0,28.0,31.0,30.0,110.7,112.0,121,44.8,48
2.0,0.25,0.5,Texas,28.0,28,28,28.0,49.7,49.5,52,0.0,0.0,28.0,28.0,28.0,28.0,32.7,33.5,102.1,104.0,109,45.1,47
0.5,0.05,2.0,Texas,28.0,28,28,28.0,36.9,37.0,41,0.0,0.0,28.0,28.0,28.0,28.0,35.1,35.0,88.0,89.0,95,45.2,48
2.0,0.01,2.0,Texas,28.0,28,28,28.0,31.9,32.5,37,0.0,0.0,28.0,28.0,28.0,28.0,35.5,35.0,95.3,94.0,110,45.6,50
2.0,0.25,1.0,Texas,28.0,28,28,28.0,50.5,50.5,53,0.0,0.0,28.0,28.0,28.0,28.0,31.2,30.0,110.0,109.5,115,46.0,48
2.0,0.05,0.5,Texas,28.0,28,28,28.0,41.4,41.0,46,0.0,0.0,28.0,28.0,28.0,28.0,33.8,35.0,102.3,101.5,118,46.7,50
1.0,0.05,1.0,Texas,28.0,28,28,28.0,38.1,38.5,44,0.0,0.0,28.0,28.0,28.0,28.0,33.7,35.0,89.5,89.0,101,46.9,52
1.0,0.25,2.0,Texas,28.0,28,28,28.0,48.2,48.0,51,0.0,0.0,28.0,28.0,28.0,28.0,31.9,31.0,102.8,101.0,110,47.3,49
2.0,0.1,2.0,Texas,28.0,28,28,28.0,46.7,47.0,52,0.0,0.0,28.0,28.0,28.0,28.0,33.5,35.0,114.0,112.5,125,47.3,52
2.0,0.1,0.5,Texas,28.0,28,28,28.0,44.1,44.5,48,0.0,0.0,28.0,28.0,28.0,28.0,33.0,35.0,103.8,104.0,112,47.5,51
2.0,0.1,1.0,Texas,28.0,28,28,28.0,44.8,44.5,48,0.0,0.0,28.0,28.0,28.0,28.0,33.4,35.0,112.8,112.0,122,48.2,52
2.0,0.05,2.0,Texas,28.0,28,28,28.0,41.5,41.0,47,0.0,0.0,28.0,28.0,28.0,28.0,34.1,35.0,114.5,115.0,120,48.8,53
2.0,0.05,1.0,Texas,28.0,28,28,28.0,40.6,41.0,45,0.0,0.0,28.0,28.0,28.0,28.0,34.8,35.0,109.3,107.0,122,48.9,53
1.0,0.1,2.0,Texas,28.0,28,28,28.0,42.9,43.0,47,0.0,0.0,28.0,28.0,28.0,28.0,32.5,32.5,103.5,102.5,111,49.3,53
1.0,0.05,2.0,Texas,28.0,28,28,28.0,38.9,39.0,43,0.0,0.0,28.0,28.0,28.0,28.0,34.6,35.0,100.7,100.5,109,50.6,54
0.5,0.25,2.0,Minnesota,33.7,30,51,30.0,35.7,36.5,39,0.8,2.0,48.6,48.0,51.3,52.0,51.6,55.0,53.8,54.0,56,41.0,45
2.0,0.25,2.0,Minnesota,33.9,30,51,30.0,37.3,39.0,41,0.5,2.0,47.7,47.0,50.3,51.0,28.0,28.0,55.9,57.0,59,40.8,47
1.0,0.25,1.0,Minnesota,34.2,30,51,30.0,36.3,36.5,41,0.4,2.0,47.6,47.0,50.7,51.5,51.5,54.5,54.2,54.5,58,40.8,49
0.5,0.25,0.5,Colorado,35.0,35,35,35.0,16.4,16.5,19,0.0,0.0,40.6,38.0,45.5,48.0,51.7,52.0,16.9,17.0,19,6.6,9
0.5,0.1,0.5,Colorado,35.0,35,35,35.0,14.2,14.0,17,0.0,0.0,47.2,49.0,57.8,62.0,52.5,52.0,17.3,18.0,20,6.6,8
0.5,0.25,1.0,Colorado,35.0,35,35,35.0,19.1,19.0,22,0.0,0.0,44.3,44.5,49.2,49.0,28.0,28.0,29.0,28.5,34,8.5,11
2.0,0.1,2.0,Colorado,35.0,35,35,35.0,23.2,23.0,26,0.0,0.0,44.8,44.5,55.1,54.5,28.0,28.0,43.0,43.0,46,9.6,12
2.0,0.1,1.0,Colorado,35.0,35,35,35.0,22.9,22.5,26,0.0,0.0,49.2,49.0,58.2,62.0,28.0,28.0,40.7,40.5,44,9.7,12
1.0,0.25,0.5,Colorado,35.0,35,35,35.0,20.3,20.0,22,0.0,0.0,42.6,41.0,49.1,48.5,28.0,28.0,31.8,31.5,40,9.9,12
1.0,0.25,1.0,Colorado,35.0,35,35,35.0,22.5,23.0,24,0.0,0.0,44.1,44.5,50.5,49.0,28.0,28.0,37.4,37.0,43,9.9,12
2.0,0.25,2.0,Colorado,35.0,35,35,35.0,24.2,24.0,26,0.0,0.0,44.0,44.5,49.9,49.0,28.0,28.0,42.0,41.0,50,10.0,12
