alpha,beta,gamma,state,mean_first_intro_day,earliest_first_intro_day,latest_first_intro_day,median_first_intro_day,mean_intro_count,median_intro_count,max_intro_count,mean_cumu_before_second_intro,max_cumu_before_second_intro,mean_intro_day_2,median_intro_day_2,mean_intro_day_3,median_intro_day_3,mean_first_export_day,median_first_export_day,mean_export_count,median_export_count,max_export_count,mean_total_cumu_cases,max_total_cumu_cases
0.5,0.01,0.5,Texas,28.0,28,28,28.0,16.9,16.5,24,0.0,0.0,28.0,28.0,28.0,28.0,31.0,31.0,40.8,40.0,46,22.2,27
0.5,0.01,1.0,Texas,28.0,28,28,28.0,22.2,22.5,28,0.0,0.0,28.0,28.0,28.0,28.0,31.0,31.0,49.9,51.0,57,26.9,34
1.0,0.01,0.5,Texas,28.0,28,28,28.0,23.0,24.5,27,0.0,0.0,28.0,28.0,28.0,28.0,31.0,31.0,59.9,61.0,65,29.2,33
0.5,0.05,0.5,Texas,28.0,28,28,28.0,30.1,29.0,36,0.0,0.0,28.0,28.0,28.0,28.0,31.0,31.0,46.9,47.5,55,31.4,37
0.5,0.25,0.5,Texas,28.0,28,28,28.0,36.8,36.5,39,0.0,0.0,28.0,28.0,28.0,28.0,31.0,31.0,47.2,47.5,50,31.9,33
0.5,0.1,0.5,Texas,28.0,28,28,28.0,33.8,34.5,38,0.0,0.0,28.0,28.0,28.0,28.0,31.0,31.0,45.4,44.5,49,32.4,37
0.5,0.01,2.0,Texas,28.0,28,28,28.0,31.1,32.0,35,0.0,0.0,28.0,28.0,28.0,28.0,31.0,31.0,65.1,64.5,72,32.7,40
1.0,0.01,1.0,Texas,28.0,28,28,28.0,34.6,35.0,41,0.0,0.0,28.0,28.0,28.0,28.0,31.0,31.0,72.0,72.0,77,33.0,37
0.5,0.05,1.0,Texas,28.0,28,28,28.0,35.6,35.5,41,0.0,0.0,28.0,28.0,28.0,28.0,31.0,31.0,61.5,61.5,66,38.4,40
1.0,0.01,2.0,Texas,28.0,28,28,28.0,34.0,33.0,40,0.0,0.0,28.0,28.0,28.0,28.0,31.0,31.0,74.2,74.0,79,38.6,44
0.5,0.25,1.0,Texas,28.0,28,28,28.0,41.1,42.0,44,0.0,0.0,28.0,28.0,28.0,28.0,31.0,31.0,57.7,58.0,64,38.9,42
2.0,0.01,1.0,Texas,28.0,28,28,28.0,35.8,36.0,41,0.0,0.0,28.0,28.0,28.0,28.0,31.0,31.0,85.5,84.5,96,38.9,45
2.0,0.01,0.5,Texas,28.0,28,28,28.0,33.2,33.5,41,0.0,0.0,28.0,28.0,28.0,28.0,31.0,31.0,74.0,73.0,85,39.1,43
0.5,0.1,1.0,Texas,28.0,28,28,28.0,38.0,38.5,43,0.0,0.0,28.0,28.0,28.0,28.0,31.0,31.0,58.5,57.5,69,39.5,44
1.0,0.05,0.5,Texas,28.0,28,28,28.0,37.0,36.5,44,0.0,0.0,28.0,28.0,28.0,28.0,31.0,31.0,70.8,70.5,77,40.6,44
2.0,0.01,2.0,Texas,28.0,28,28,28.0,37.4,37.0,43,0.0,0.0,28.0,28.0,28.0,28.0,31.0,31.0,82.2,82.0,91,41.1,46
ALL,ALL,ALL,Texas,28.0,28,28,28.0,39.19166666666667,41.0,52,0.0,0.0,28.0,28.0,28.0,28.0,31.0,31.0,68.46111111111111,69.0,97,42.30277777777778,58
0.5,0.05,2.0,Texas,28.0,28,28,28.0,41.9,41.5,45,0.0,0.0,28.0,28.0,28.0,28.0,31.0,31.0,66.5,66.0,79,42.8,49
1.0,0.1,0.5,Texas,28.0,28,28,28.0,41.5,41.0,48,0.0,0.0,28.0,28.0,28.0,28.0,31.0,31.0,64.8,66.0,75,43.6,47
1.0,0.25,0.5,Texas,28.0,28,28,28.0,43.4,43.5,45,0.0,0.0,28.0,28.0,28.0,28.0,31.0,31.0,63.6,63.5,70,44.5,47
0.5,0.25,2.0,Texas,28.0,28,28,28.0,45.3,45.0,50,0.0,0.0,28.0,28.0,28.0,28.0,31.0,31.0,62.5,62.0,66,45.6,47
0.5,0.1,2.0,Texas,28.0,28,28,28.0,42.4,43.0,48,0.0,0.0,28.0,28.0,28.0,28.0,31.0,31.0,70.9,70.5,78,45.8,48
1.0,0.05,1.0,Texas,28.0,28,28,28.0,42.2,42.0,46,0.0,0.0,28.0,28.0,28.0,28.0,31.0,31.0,76.5,76.5,85,46.1,50
1.0,0.1,1.0,Texas,28.0,28,28,28.0,44.8,44.5,48,0.0,0.0,28.0,28.0,28.0,28.0,31.0,31.0,67.9,68.0,72,47.8,52
2.0,0.25,0.5,Texas,28.0,28,28,28.0,48.6,49.0,52,0.0,0.0,28.0,28.0,28.0,28.0,31.0,31.0,69.1,69.0,73,48.0,50
2.0,0.05,0.5,Texas,28.0,28,28,28.0,43.7,44.0,47,0.0,0.0,28.0,28.0,28.0,28.0,31.0,31.0,83.5,80.5,95,48.1,54
1.0,0.25,1.0,Texas,28.0,28,28,28.0,46.0,46.0,49,0.0,0.0,28.0,28.0,28.0,28.0,31.0,31.0,65.5,65.5,71,48.8,51
