alpha,beta,gamma,state,mean_first_intro_day,earliest_first_intro_day,latest_first_intro_day,median_first_intro_day,mean_intro_count,median_intro_count,max_intro_count,mean_cumu_before_second_intro,max_cumu_before_second_intro,mean_intro_day_2,median_intro_day_2,mean_intro_day_3,median_intro_day_3,mean_first_export_day,median_first_export_day,mean_export_count,median_export_count,max_export_count,mean_total_cumu_cases,max_total_cumu_cases
0.5,0.01,0.5,Texas,28.0,28,28,28.0,19.6,19.0,27,0.0,0.0,28.0,28.0,28.0,28.0,40.6,42.0,38.7,40.5,45,27.0,32
0.5,0.01,1.0,Texas,28.0,28,28,28.0,25.0,25.5,29,0.0,0.0,28.0,28.0,28.0,28.0,42.2,42.0,49.5,51.0,57,32.1,37
0.5,0.05,0.5,Texas,28.0,28,28,28.0,33.4,33.5,38,0.0,0.0,28.0,28.0,28.0,28.0,33.4,33.0,43.4,42.0,51,33.0,38
1.0,0.01,0.5,Texas,28.0,28,28,28.0,28.4,29.0,37,0.0,0.0,28.0,28.0,28.0,28.0,41.5,41.0,59.3,59.5,67,35.4,43
0.5,0.05,1.0,Texas,28.0,28,28,28.0,39.3,37.5,48,0.0,0.0,28.0,28.0,28.0,28.0,32.0,33.0,56.2,56.0,61,37.1,41
0.5,0.25,0.5,Texas,28.0,28,28,28.0,37.3,37.0,39,0.0,0.0,28.0,28.0,28.0,28.0,30.5,30.5,48.2,47.0,53,37.6,40
0.5,0.1,0.5,Texas,28.0,28,28,28.0,34.3,33.5,39,0.0,0.0,28.0,28.0,28.0,28.0,31.5,33.0,46.5,46.0,53,37.6,44
0.5,0.01,2.0,Texas,28.0,28,28,28.0,34.1,35.5,38,0.0,0.0,28.0,28.0,28.0,28.0,40.5,42.0,66.1,67.5,71,38.7,46
0.5,0.25,1.0,Texas,28.0,28,28,28.0,45.0,45.0,49,0.0,0.0,28.0,28.0,28.0,28.0,29.5,28.0,61.0,60.5,68,40.1,44
0.5,0.1,1.0,Texas,28.0,28,28,28.0,40.6,40.0,47,0.0,0.0,28.0,28.0,28.0,28.0,32.5,33.0,56.8,56.5,60,40.8,45
1.0,0.05,0.5,Texas,28.0,28,28,28.0,41.3,42.0,45,0.0,0.0,28.0,28.0,28.0,28.0,34.0,33.0,70.6,70.5,78,42.4,50
1.0,0.1,0.5,Texas,28.0,28,28,28.0,44.3,44.5,47,0.0,0.0,28.0,28.0,28.0,28.0,31.5,33.0,70.8,71.0,81,43.0,47
1.0,0.25,0.5,Texas,28.0,28,28,28.0,45.9,45.5,50,0.0,0.0,28.0,28.0,28.0,28.0,32.0,33.0,72.6,71.5,80,44.9,50
0.5,0.05,2.0,Texas,28.0,28,28,28.0,42.8,42.0,47,0.0,0.0,28.0,28.0,28.0,28.0,32.4,33.0,79.0,78.5,90,45.4,53
1.0,0.01,2.0,Texas,28.0,28,28,28.0,38.3,39.0,42,0.0,0.0,28.0,28.0,28.0,28.0,45.6,42.0,79.2,78.5,90,45.4,52
0.5,0.25,2.0,Texas,28.0,28,28,28.0,47.5,47.5,52,0.0,0.0,28.0,28.0,28.0,28.0,31.0,33.0,80.0,80.0,85,45.5,51
0.5,0.1,2.0,Texas,28.0,28,28,28.0,45.3,45.0,49,0.0,0.0,28.0,28.0,28.0,28.0,32.0,33.0,79.5,78.5,86,45.6,51
ALL,ALL,ALL,Texas,28.0,28,28,28.0,40.275,42.0,52,0.0,0.0,28.0,28.0,28.0,28.0,34.56388888888889,33.0,77.71388888888889,82.0,107,45.74722222222222,64
1.0,0.01,1.0,Texas,28.0,28,28,28.0,31.2,31.5,37,0.0,0.0,28.0,28.0,28.0,28.0,41.1,42.0,73.8,73.5,82,46.1,51
2.0,0.01,0.5,Texas,28.0,28,28,28.0,34.5,34.0,45,0.0,0.0,28.0,28.0,28.0,28.0,40.2,42.0,81.5,80.0,94,48.6,57
1.0,0.25,1.0,Texas,28.0,28,28,28.0,46.6,46.0,52,0.0,0.0,28.0,28.0,28.0,28.0,30.5,30.5,88.5,88.0,94,49.2,54
2.0,0.01,2.0,Texas,28.0,28,28,28.0,37.3,36.5,42,0.0,0.0,28.0,28.0,28.0,28.0,48.0,42.0,88.6,87.5,99,49.5,55
1.0,0.1,1.0,Texas,28.0,28,28,28.0,44.5,45.0,48,0.0,0.0,28.0,28.0,28.0,28.0,32.3,33.0,88.5,88.0,99,49.9,56
2.0,0.25,0.5,Texas,28.0,28,28,28.0,47.3,47.0,50,0.0,0.0,28.0,28.0,28.0,28.0,29.0,28.0,91.5,92.0,97,50.0,53
2.0,0.01,1.0,Texas,28.0,28,28,28.0,36.0,38.0,40,0.0,0.0,28.0,28.0,28.0,28.0,45.4,42.0,87.3,87.0,94,50.0,54
1.0,0.05,1.0,Texas,28.0,28,28,28.0,40.0,41.0,45,0.0,0.0,28.0,28.0,28.0,28.0,32.4,33.0,88.3,88.5,98,51.0,59
1.0,0.25,2.0,Texas,28.0,28,28,28.0,46.8,46.5,51,0.0,0.0,28.0,28.0,28.0,28.0,30.0,28.0,93.9,92.5,106,51.3,55
2.0,0.1,0.5,Texas,28.0,28,28,28.0,44.2,44.5,48,0.0,0.0,28.0,28.0,28.0,28.0,31.5,33.0,92.2,92.5,99,51.7,57
1.0,0.05,2.0,Texas,28.0,28,28,28.0,43.6,43.5,49,0.0,0.0,28.0,28.0,28.0,28.0,32.9,33.0,94.6,96.0,101,51.9,61
2.0,0.25,1.0,Texas,28.0,28,28,28.0,46.4,46.5,48,0.0,0.0,28.0,28.0,28.0,28.0,30.0,28.0,96.3,95.5,102,52.1,55
2.0,0.05,0.5,Texas,28.0,28,28,28.0,42.2,42.5,46,0.0,0.0,28.0,28.0,28.0,28.0,33.4,33.0,91.1,90.5,103,52.5,57
2.0,0.25,2.0,Texas,28.0,28,28,28.0,47.4,47.5,52,0.0,0.0,28.0,28.0,28.0,28.0,31.5,33.0,96.3,96.5,101,52.7,58
1.0,0.1,2.0,Texas,28.0,28,28,28.0,44.1,45.0,50,0.0,0.0,28.0,28.0,28.0,28.0,32.5,33.0,97.0,99.0,105,52.8,59
2.0,0.05,2.0,Texas,28.0,28,28,28.0,44.0,43.5,49,0.0,0.0,28.0,28.0,28.0,28.0,32.9,33.0,98.5,99.0,107,53.5,58
