alpha,beta,gamma,state,mean_first_intro_day,earliest_first_intro_day,latest_first_intro_day,median_first_intro_day,mean_intro_count,median_intro_count,max_intro_count,mean_cumu_before_second_intro,max_cumu_before_second_intro,mean_intro_day_2,median_intro_day_2,mean_intro_day_3,median_intro_day_3,mean_first_export_day,median_first_export_day,mean_export_count,median_export_count,max_export_count,mean_total_cumu_cases,max_total_cumu_cases
0.5,0.01,0.5,Texas,28.0,28,28,28.0,24.4,25.5,30,0.0,0.0,28.0,28.0,28.0,28.0,35.4,35.0,29.2,29.5,34,26.1,29
0.5,0.05,0.5,Texas,28.0,28,28,28.0,38.6,38.5,41,0.0,0.0,28.0,28.0,28.0,28.0,32.2,31.0,34.2,34.0,39,32.0,35
0.5,0.25,0.5,Texas,28.0,28,28,28.0,46.1,46.5,48,0.0,0.0,28.0,28.0,28.0,28.0,31.0,31.0,42.5,42.0,45,32.0,35
0.5,0.1,0.5,Texas,28.0,28,28,28.0,40.7,41.0,43,0.0,0.0,28.0,28.0,28.0,28.0,32.2,31.0,37.1,37.0,41,32.4,35
1.0,0.01,0.5,Texas,28.0,28,28,28.0,34.9,34.0,41,0.0,0.0,28.0,28.0,28.0,28.0,35.5,35.0,48.1,46.5,59,34.8,43
0.5,0.01,1.0,Texas,28.0,28,28,28.0,29.8,31.0,34,0.0,0.0,28.0,28.0,28.0,28.0,36.2,35.0,41.2,41.0,50,35.6,42
0.5,0.01,2.0,Texas,28.0,28,28,28.0,36.7,36.5,45,0.0,0.0,28.0,28.0,28.0,28.0,35.8,35.0,56.3,57.5,65,38.8,44
0.5,0.25,1.0,Texas,28.0,28,28,28.0,50.5,50.5,55,0.0,0.0,28.0,28.0,28.0,28.0,31.0,31.0,52.0,51.5,60,40.1,42
1.0,0.01,1.0,Texas,28.0,28,28,28.0,39.0,38.5,45,0.0,0.0,28.0,28.0,28.0,28.0,33.8,35.0,61.9,64.5,69,40.3,52
2.0,0.01,0.5,Texas,28.0,28,28,28.0,40.8,41.5,46,0.0,0.0,28.0,28.0,28.0,28.0,34.6,35.0,67.7,68.0,75,40.4,44
0.5,0.05,1.0,Texas,28.0,28,28,28.0,42.2,42.0,48,0.0,0.0,28.0,28.0,28.0,28.0,33.4,35.0,45.7,46.0,51,40.6,44
0.5,0.1,1.0,Texas,28.0,28,28,28.0,45.4,45.5,49,0.0,0.0,28.0,28.0,28.0,28.0,32.6,31.0,48.1,48.0,51,41.1,44
1.0,0.25,0.5,Texas,28.0,28,28,28.0,51.8,52.0,56,0.0,0.0,28.0,28.0,28.0,28.0,31.0,31.0,57.5,57.5,62,42.9,45
ALL,ALL,ALL,Texas,28.0,28,28,28.0,44.725,46.0,58,0.0,0.0,28.0,28.0,28.0,28.0,32.675,31.0,61.705555555555556,65.0,90,43.55555555555556,56
1.0,0.01,2.0,Texas,28.0,28,28,28.0,40.6,40.5,45,0.0,0.0,28.0,28.0,28.0,28.0,33.9,35.0,71.7,73.0,78,43.7,49
1.0,0.25,1.0,Texas,28.0,28,28,28.0,52.6,52.5,55,0.0,0.0,28.0,28.0,28.0,28.0,31.0,31.0,66.6,67.5,70,44.1,46
1.0,0.05,0.5,Texas,28.0,28,28,28.0,42.8,43.0,48,0.0,0.0,28.0,28.0,28.0,28.0,32.6,31.0,52.2,52.0,57,44.5,51
1.0,0.1,0.5,Texas,28.0,28,28,28.0,46.6,47.0,49,0.0,0.0,28.0,28.0,28.0,28.0,31.4,31.0,54.2,54.5,60,45.1,49
2.0,0.01,2.0,Texas,28.0,28,28,28.0,40.9,41.0,44,0.0,0.0,28.0,28.0,28.0,28.0,35.1,35.0,74.8,76.5,90,45.8,50
