alpha,beta,gamma,state,mean_first_intro_day,earliest_first_intro_day,latest_first_intro_day,median_first_intro_day,mean_intro_count,median_intro_count,max_intro_count,mean_cumu_before_second_intro,max_cumu_before_second_intro,mean_intro_day_2,median_intro_day_2,mean_intro_day_3,median_intro_day_3,mean_first_export_day,median_first_export_day,mean_export_count,median_export_count,max_export_count,mean_total_cumu_cases,max_total_cumu_cases
0.5,0.01,0.5,Texas,28.0,28,28,28.0,27.5,27.5,30,0.0,0.0,28.0,28.0,28.0,28.0,35.0,35.0,38.8,39.0,42,19.1,24
0.5,0.01,1.0,Texas,28.0,28,28,28.0,29.0,29.0,36,0.0,0.0,28.0,28.0,28.0,28.0,35.1,35.0,54.2,55.0,60,25.5,32
1.0,0.01,0.5,Texas,28.0,28,28,28.0,34.0,34.0,42,0.0,0.0,28.0,28.0,28.0,28.0,35.7,35.0,57.5,58.0,66,27.3,31
0.5,0.01,2.0,Texas,28.0,28,28,28.0,38.4,39.0,46,0.0,0.0,28.0,28.0,28.0,28.0,35.0,35.0,62.0,64.5,75,32.6,38
1.0,0.01,1.0,Texas,28.0,28,28,28.0,38.5,38.5,45,0.0,0.0,28.0,28.0,28.0,28.0,36.3,35.0,68.6,69.5,77,34.1,39
2.0,0.01,0.5,Texas,28.0,28,28,28.0,43.1,44.0,49,0.0,0.0,28.0,28.0,28.0,28.0,35.0,35.0,74.3,72.5,85,35.0,40
2.0,0.01,1.0,Texas,28.0,28,28,28.0,44.8,43.5,51,0.0,0.0,28.0,28.0,28.0,28.0,34.8,35.0,81.4,80.0,96,35.8,43
1.0,0.01,2.0,Texas,28.0,28,28,28.0,42.8,42.5,47,0.0,0.0,28.0,28.0,28.0,28.0,35.7,35.0,76.6,76.5,91,37.2,43
0.5,0.05,0.5,Texas,28.0,28,28,28.0,34.6,33.5,39,0.0,0.0,28.0,28.0,28.0,28.0,34.4,35.0,60.1,59.0,66,38.5,43
0.5,0.05,1.0,Texas,28.0,28,28,28.0,40.1,41.0,47,0.0,0.0,28.0,28.0,28.0,28.0,34.0,35.0,72.0,74.0,79,39.7,48
2.0,0.01,2.0,Texas,28.0,28,28,28.0,44.1,44.5,47,0.0,0.0,28.0,28.0,28.0,28.0,35.7,35.0,81.6,83.5,88,40.6,48
0.5,0.25,0.5,Texas,28.0,28,28,28.0,40.6,41.0,44,0.0,0.0,28.0,28.0,28.0,28.0,31.2,31.0,72.8,73.0,76,43.8,47
0.5,0.1,0.5,Texas,28.0,28,28,28.0,34.5,34.5,37,0.0,0.0,28.0,28.0,28.0,28.0,33.4,33.0,65.3,65.5,75,45.1,48
ALL,ALL,ALL,Texas,28.0,28,28,28.0,42.53888888888889,44.0,55,0.0,0.0,28.0,28.0,28.0,28.0,33.71388888888889,35.0,86.10833333333333,88.0,122,45.88055555555555,63
0.5,0.1,1.0,Texas,28.0,28,28,28.0,40.6,40.5,43,0.0,0.0,28.0,28.0,28.0,28.0,33.6,33.0,77.8,77.0,84,47.3,50
0.5,0.25,1.0,Texas,28.0,28,28,28.0,44.9,44.0,49,0.0,0.0,28.0,28.0,28.0,28.0,31.8,33.0,84.0,84.0,94,47.7,50
0.5,0.05,2.0,Texas,28.0,28,28,28.0,44.1,42.5,53,0.0,0.0,28.0,28.0,28.0,28.0,34.2,35.0,82.2,81.5,88,48.0,55
1.0,0.05,1.0,Texas,28.0,28,28,28.0,45.2,45.0,54,0.0,0.0,28.0,28.0,28.0,28.0,34.6,35.0,91.6,90.5,97,48.4,54
1.0,0.05,0.5,Texas,28.0,28,28,28.0,38.6,38.0,47,0.0,0.0,28.0,28.0,28.0,28.0,34.0,35.0,79.2,79.0,87,48.8,55
2.0,0.05,0.5,Texas,28.0,28,28,28.0,45.3,45.5,51,0.0,0.0,28.0,28.0,28.0,28.0,34.8,35.0,101.1,101.0,110,50.6,56
2.0,0.05,2.0,Texas,28.0,28,28,28.0,47.8,48.5,53,0.0,0.0,28.0,28.0,28.0,28.0,34.4,35.0,101.4,101.0,109,50.8,54
1.0,0.1,0.5,Texas,28.0,28,28,28.0,42.1,41.5,48,0.0,0.0,28.0,28.0,28.0,28.0,31.8,33.0,84.2,84.0,91,51.2,54
