alpha,beta,gamma,state,mean_first_intro_day,earliest_first_intro_day,latest_first_intro_day,median_first_intro_day,mean_intro_count,median_intro_count,max_intro_count,mean_cumu_before_second_intro,max_cumu_before_second_intro,mean_intro_day_2,median_intro_day_2,mean_intro_day_3,median_intro_day_3,mean_first_export_day,median_first_export_day,mean_export_count,median_export_count,max_export_count,mean_total_cumu_cases,max_total_cumu_cases
0.5,0.01,0.5,Texas,28.0,28,28,28.0,24.7,24.5,28,0.0,0.0,28.0,28.0,28.0,28.0,38.4,37.5,29.9,28.0,36,19.2,24
0.5,0.25,0.5,Texas,28.0,28,28,28.0,55.2,55.0,61,0.0,0.0,28.0,28.0,28.0,28.0,34.0,34.0,49.5,49.5,55,22.1,26
0.5,0.1,0.5,Texas,28.0,28,28,28.0,50.6,51.0,54,0.0,0.0,28.0,28.0,28.0,28.0,34.2,34.0,51.1,51.0,57,22.7,28
0.5,0.01,1.0,Texas,28.0,28,28,28.0,31.9,32.5,38,0.0,0.0,28.0,28.0,28.0,28.0,41.7,43.0,42.6,41.0,54,23.0,27
0.5,0.05,0.5,Texas,28.0,28,28,28.0,42.7,43.0,48,0.0,0.0,28.0,28.0,28.0,28.0,35.7,34.0,45.1,45.0,51,23.4,26
0.5,0.1,1.0,Texas,28.0,28,28,28.0,53.6,53.5,58,0.0,0.0,28.0,28.0,28.0,28.0,34.3,34.0,57.6,57.5,62,25.5,29
0.5,0.25,1.0,Texas,28.0,28,28,28.0,60.2,60.0,64,0.0,0.0,28.0,28.0,28.0,28.0,34.0,34.0,62.6,62.5,68,26.6,29
1.0,0.01,0.5,Texas,28.0,28,28,28.0,33.4,33.5,39,0.0,0.0,28.0,28.0,28.0,28.0,43.5,44.0,51.4,50.5,62,26.7,32
0.5,0.05,1.0,Texas,28.0,28,28,28.0,46.5,47.0,51,0.0,0.0,28.0,28.0,28.0,28.0,36.2,34.0,56.9,56.5,66,27.9,31
1.0,0.25,0.5,Texas,28.0,28,28,28.0,60.7,60.5,64,0.0,0.0,28.0,28.0,28.0,28.0,34.2,34.0,68.8,69.0,73,28.3,31
0.5,0.25,2.0,Texas,28.0,28,28,28.0,68.1,69.0,71,0.0,0.0,28.0,28.0,28.0,28.0,34.2,34.0,74.8,73.0,84,28.3,33
0.5,0.1,2.0,Texas,28.0,28,28,28.0,64.0,63.5,69,0.0,0.0,28.0,28.0,28.0,28.0,34.4,34.0,71.0,70.5,77,28.6,32
1.0,0.1,0.5,Texas,28.0,28,28,28.0,56.4,56.0,62,0.0,0.0,28.0,28.0,28.0,28.0,34.2,34.0,67.5,66.5,76,28.8,31
1.0,0.25,1.0,Texas,28.0,28,28,28.0,69.0,69.0,72,0.0,0.0,28.0,28.0,28.0,28.0,34.0,34.0,73.6,72.5,77,29.0,32
1.0,0.05,0.5,Texas,28.0,28,28,28.0,49.7,51.5,53,0.0,0.0,28.0,28.0,28.0,28.0,35.8,35.0,62.8,62.5,72,30.1,34
1.0,0.25,2.0,Texas,28.0,28,28,28.0,68.2,68.0,71,0.0,0.0,28.0,28.0,28.0,28.0,34.0,34.0,81.7,82.0,87,30.9,34
1.0,0.1,1.0,Texas,28.0,28,28,28.0,63.7,63.0,68,0.0,0.0,28.0,28.0,28.0,28.0,34.0,34.0,76.5,76.5,79,31.0,35
2.0,0.25,0.5,Texas,28.0,28,28,28.0,67.7,68.0,70,0.0,0.0,28.0,28.0,28.0,28.0,34.0,34.0,80.7,82.5,85,31.2,34
ALL,ALL,ALL,Texas,28.0,28,28,28.0,53.61388888888889,56.0,72,0.0,0.0,28.0,28.0,28.0,28.0,36.50833333333333,34.0,68.67777777777778,70.0,96,31.211111111111112,49
0.5,0.01,2.0,Texas,28.0,28,28,28.0,40.4,40.0,47,0.0,0.0,28.0,28.0,28.0,28.0,40.6,40.0,55.6,56.5,66,31.6,37
0.5,0.05,2.0,Texas,28.0,28,28,28.0,57.1,57.0,62,0.0,0.0,28.0,28.0,28.0,28.0,37.5,36.0,64.6,65.0,69,32.3,36
2.0,0.1,0.5,Texas,28.0,28,28,28.0,63.4,64.0,67,0.0,0.0,28.0,28.0,28.0,28.0,35.1,34.0,81.3,81.5,91,32.8,37
