alpha,beta,gamma,state,mean_first_intro_day,earliest_first_intro_day,latest_first_intro_day,median_first_intro_day,mean_intro_count,median_intro_count,max_intro_count,mean_cumu_before_second_intro,max_cumu_before_second_intro,mean_intro_day_2,median_intro_day_2,mean_intro_day_3,median_intro_day_3,mean_first_export_day,median_first_export_day,mean_export_count,median_export_count,max_export_count,mean_total_cumu_cases,max_total_cumu_cases
0.5,0.01,0.5,Texas,28.0,28,28,28.0,23.6,24.5,28,0.0,0.0,28.0,28.0,28.0,28.0,34.6,34.0,34.0,34.5,39,19.2,25
0.5,0.01,1.0,Texas,28.0,28,28,28.0,26.4,25.5,33,0.0,0.0,28.0,28.0,28.0,28.0,33.4,33.5,39.1,38.5,47,23.9,28
1.0,0.01,0.5,Texas,28.0,28,28,28.0,30.0,30.0,34,0.0,0.0,28.0,28.0,28.0,28.0,35.2,34.0,52.6,53.5,58,25.3,31
0.5,0.05,0.5,Texas,28.0,28,28,28.0,40.9,40.0,45,0.0,0.0,28.0,28.0,28.0,28.0,29.0,29.0,47.1,47.5,51,27.9,34
0.5,0.05,1.0,Texas,28.0,28,28,28.0,44.8,45.0,51,0.0,0.0,28.0,28.0,28.0,28.0,29.5,29.0,53.5,54.0,58,29.0,31
0.5,0.25,1.0,Texas,28.0,28,28,28.0,49.8,49.5,54,0.0,0.0,28.0,28.0,28.0,28.0,29.0,29.0,63.3,63.0,67,29.9,31
0.5,0.1,1.0,Texas,28.0,28,28,28.0,48.1,48.0,54,0.0,0.0,28.0,28.0,28.0,28.0,29.5,29.0,58.5,59.0,67,30.1,33
2.0,0.01,0.5,Texas,28.0,28,28,28.0,42.8,41.5,47,0.0,0.0,28.0,28.0,28.0,28.0,36.1,35.5,60.2,59.0,67,30.1,34
1.0,0.01,1.0,Texas,28.0,28,28,28.0,37.3,37.5,42,0.0,0.0,28.0,28.0,28.0,28.0,35.3,34.0,57.7,57.5,70,30.1,35
1.0,0.01,2.0,Texas,28.0,28,28,28.0,42.3,42.0,50,0.0,0.0,28.0,28.0,28.0,28.0,34.2,34.0,64.8,66.0,78,30.6,35
0.5,0.01,2.0,Texas,28.0,28,28,28.0,34.6,33.5,41,0.0,0.0,28.0,28.0,28.0,28.0,34.9,34.0,51.8,50.5,60,30.8,36
0.5,0.25,0.5,Texas,28.0,28,28,28.0,45.7,45.5,49,0.0,0.0,28.0,28.0,28.0,28.0,29.0,29.0,54.9,55.0,61,30.9,33
0.5,0.1,0.5,Texas,28.0,28,28,28.0,40.9,41.5,44,0.0,0.0,28.0,28.0,28.0,28.0,29.0,29.0,50.0,50.5,54,31.3,34
2.0,0.01,2.0,Texas,28.0,28,28,28.0,43.6,43.5,46,0.0,0.0,28.0,28.0,28.0,28.0,35.3,35.5,68.9,68.0,84,31.6,38
2.0,0.01,1.0,Texas,28.0,28,28,28.0,41.6,42.0,48,0.0,0.0,28.0,28.0,28.0,28.0,35.6,35.5,66.8,65.0,77,31.7,38
1.0,0.05,0.5,Texas,28.0,28,28,28.0,47.5,47.0,53,0.0,0.0,28.0,28.0,28.0,28.0,30.0,29.0,63.2,64.0,72,32.3,36
ALL,ALL,ALL,Texas,28.0,28,28,28.0,49.25833333333333,52.0,66,0.0,0.0,28.0,28.0,28.0,28.0,30.691666666666666,29.0,65.85,68.0,91,32.827777777777776,42
1.0,0.1,0.5,Texas,28.0,28,28,28.0,50.7,51.0,53,0.0,0.0,28.0,28.0,28.0,28.0,29.4,29.0,66.3,66.0,69,33.1,38
0.5,0.25,2.0,Texas,28.0,28,28,28.0,56.8,56.5,60,0.0,0.0,28.0,28.0,28.0,28.0,29.0,29.0,69.9,69.5,74,34.2,37
1.0,0.25,0.5,Texas,28.0,28,28,28.0,55.1,55.5,57,0.0,0.0,28.0,28.0,28.0,28.0,29.0,29.0,69.3,69.5,73,34.4,36
2.0,0.05,0.5,Texas,28.0,28,28,28.0,56.0,56.0,60,0.0,0.0,28.0,28.0,28.0,28.0,29.0,29.0,73.0,74.0,84,34.6,39
0.5,0.1,2.0,Texas,28.0,28,28,28.0,54.2,55.0,57,0.0,0.0,28.0,28.0,28.0,28.0,29.0,29.0,69.5,72.0,75,34.6,39
1.0,0.05,1.0,Texas,28.0,28,28,28.0,52.7,53.5,58,0.0,0.0,28.0,28.0,28.0,28.0,29.4,29.0,71.8,71.0,79,35.2,40
1.0,0.25,1.0,Texas,28.0,28,28,28.0,56.8,57.0,61,0.0,0.0,28.0,28.0,28.0,28.0,29.0,29.0,72.0,71.0,79,35.2,39
2.0,0.25,0.5,Texas,28.0,28,28,28.0,61.4,61.0,66,0.0,0.0,28.0,28.0,28.0,28.0,29.0,29.0,74.8,75.0,78,35.5,38
2.0,0.1,0.5,Texas,28.0,28,28,28.0,58.3,57.5,65,0.0,0.0,28.0,28.0,28.0,28.0,29.0,29.0,75.4,76.0,80,35.6,39
1.0,0.05,2.0,Texas,28.0,28,28,28.0,57.0,57.0,61,0.0,0.0,28.0,28.0,28.0,28.0,29.9,29.0,79.7,79.0,88,36.1,39
2.0,0.1,1.0,Texas,28.0,28,28,28.0,59.0,59.0,62,0.0,0.0,28.0,28.0,28.0,28.0,29.0,29.0,78.6,79.0,87,36.1,39
2.0,0.05,1.0,Texas,28.0,28,28,28.0,57.2,58.0,59,0.0,0.0,28.0,28.0,28.0,28.0,30.7,29.0,75.2,76.0,82,36.2,39
0.5,0.05,2.0,Texas,28.0,28,28,28.0,49.5,50.0,54,0.0,0.0,28.0,28.0,28.0,28.0,29.5,29.0,69.0,69.0,74,36.2,41
1.0,0.1,2.0,Texas,28.0,28,28,28.0,58.9,59.5,63,0.0,0.0,28.0,28.0,28.0,28.0,29.0,29.0,77.9,76.5,91,36.2,42
1.0,0.1,1.0,Texas,28.0,28,28,28.0,53.3,54.0,56,0.0,0.0,28.0,28.0,28.0,28.0,29.0,29.0,73.7,73.5,82,36.2,42
2.0,0.1,2.0,Texas,28.0,28,28,28.0,59.2,59.0,64,0.0,0.0,28.0,28.0,28.0,28.0,29.0,29.0,78.1,78.0,83,36.6,39
2.0,0.25,2.0,Texas,28.0,28,28,28.0,61.2,61.5,63,0.0,0.0,28.0,28.0,28.0,28.0,29.0,29.0,79.9,80.5,84,36.9,40
2.0,0.05,2.0,Texas,28.0,28,28,28.0,56.8,56.5,62,0.0,0.0,28.0,28.0,28.0,28.0,30.4,29.0,78.2,79.0,86,37.5,41
1.0,0.25,2.0,Texas,28.0,28,28,28.0,60.0,60.0,64,0.0,0.0,28.0,28.0,28.0,28.0,29.0,29.0,76.4,76.0,80,38.0,41
2.0,0.25,1.0,Texas,28.0,28,28,28.0,59.3,58.5,64,0.0,0.0,28.0,28.0,28.0,28.0,29.0,29.0,75.5,76.0,87,38.7,41
0.5,0.05,0.5,Kansas,29.0,29,29,29.0,38.3,37.5,41,0.0,0.0,41.8,41.0,46.0,46.0,28.0,28.0,13.8,13.5,18,7.6,10
0.5,0.1,0.5,Kansas,29.0,29,29,29.0,43.7,43.0,46,0.0,0.0,41.0,41.0,46.0,46.0,28.0,28.0,18.7,19.0,21,8.0,10
0.5,0.25,0.5,Kansas,29.0,29,29,29.0,44.9,44.5,48,0.0,0.0,41.0,41.0,46.0,46.0,28.0,28.0,21.1,21.0,23,9.2,11
0.5,0.25,1.0,Kansas,29.0,29,29,29.0,47.4,47.5,50,0.0,0.0,41.0,41.0,46.0,46.0,28.0,28.0,26.3,26.5,30,12.2,14
0.5,0.25,2.0,Kansas,29.0,29,29,29.0,54.0,53.5,61,0.0,0.0,41.0,41.0,46.0,46.0,28.0,28.0,32.4,31.5,38,13.8,17
1.0,0.25,0.5,Kansas,29.0,29,29,29.0,50.2,50.0,52,0.0,0.0,41.0,41.0,46.0,46.0,28.0,28.0,33.3,33.0,36,14.1,16
0.5,0.1,2.0,Kansas,29.0,29,29,29.0,50.6,49.5,58,0.0,0.0,41.0,41.0,46.0,46.0,28.0,28.0,29.5,29.0,35,14.4,17
1.0,0.25,1.0,Kansas,29.0,29,29,29.0,52.7,53.5,54,0.0,0.0,41.0,41.0,46.0,46.0,28.0,28.0,35.4,36.0,40,15.2,18
1.0,0.1,2.0,Kansas,29.0,29,29,29.0,53.4,53.5,59,0.0,0.0,41.0,41.0,46.0,46.0,28.0,28.0,36.6,35.5,45,16.7,20
1.0,0.25,2.0,Kansas,29.0,29,29,29.0,54.7,54.5,57,0.0,0.0,41.0,41.0,46.0,46.0,28.0,28.0,39.8,40.0,44,16.8,19
2.0,0.25,1.0,Kansas,29.0,29,29,29.0,54.7,54.5,57,0.0,0.0,41.0,41.0,46.0,46.0,28.0,28.0,45.1,45.0,48,17.1,19
