alpha,beta,gamma,state,mean_first_intro_day,earliest_first_intro_day,latest_first_intro_day,median_first_intro_day,mean_intro_count,median_intro_count,max_intro_count,mean_cumu_before_second_intro,max_cumu_before_second_intro,mean_intro_day_2,median_intro_day_2,mean_intro_day_3,median_intro_day_3,mean_first_export_day,median_first_export_day,mean_export_count,median_export_count,max_export_count,mean_total_cumu_cases,max_total_cumu_cases
0.5,0.01,0.5,Texas,28.0,28,28,28.0,28.5,27.0,34,0.0,0.0,28.0,28.0,28.0,28.0,41.4,44.5,39.8,39.0,48,17.7,22
0.5,0.01,1.0,Texas,28.0,28,28,28.0,31.4,29.5,37,0.0,0.0,28.0,28.0,28.0,28.0,43.4,44.0,56.0,55.5,61,21.6,25
0.5,0.05,0.5,Texas,28.0,28,28,28.0,43.9,44.0,48,0.0,0.0,28.0,28.0,28.0,28.0,35.0,34.0,61.2,60.0,69,25.3,28
1.0,0.01,0.5,Texas,28.0,28,28,28.0,33.3,33.5,38,0.0,0.0,28.0,28.0,28.0,28.0,43.5,44.5,61.7,62.5,66,25.3,32
0.5,0.05,1.0,Texas,28.0,28,28,28.0,45.4,45.5,48,0.0,0.0,28.0,28.0,28.0,28.0,35.4,34.0,72.4,73.5,78,30.0,34
0.5,0.1,0.5,Texas,28.0,28,28,28.0,45.3,45.0,49,0.0,0.0,28.0,28.0,28.0,28.0,34.0,34.0,64.5,64.0,71,30.2,32
1.0,0.05,0.5,Texas,28.0,28,28,28.0,47.0,48.0,54,0.0,0.0,28.0,28.0,28.0,28.0,36.5,34.0,80.4,81.0,93,31.9,38
0.5,0.25,0.5,Texas,28.0,28,28,28.0,44.7,45.0,47,0.0,0.0,28.0,28.0,28.0,28.0,34.0,34.0,67.2,66.5,77,32.1,34
0.5,0.1,1.0,Texas,28.0,28,28,28.0,47.7,47.0,51,0.0,0.0,28.0,28.0,28.0,28.0,34.0,34.0,75.2,74.0,84,32.6,35
0.5,0.01,2.0,Texas,28.0,28,28,28.0,40.2,39.0,49,0.0,0.0,28.0,28.0,28.0,28.0,44.0,44.0,67.7,67.5,73,33.2,40
1.0,0.01,1.0,Texas,28.0,28,28,28.0,42.9,42.5,48,0.0,0.0,28.0,28.0,28.0,28.0,41.6,44.0,71.5,70.0,78,34.8,40
1.0,0.1,0.5,Texas,28.0,28,28,28.0,49.0,49.0,52,0.0,0.0,28.0,28.0,28.0,28.0,34.0,34.0,84.9,84.5,93,35.4,37
0.5,0.25,1.0,Texas,28.0,28,28,28.0,46.3,45.5,51,0.0,0.0,28.0,28.0,28.0,28.0,34.0,34.0,75.6,75.0,81,36.0,38
1.0,0.25,0.5,Texas,28.0,28,28,28.0,51.0,51.0,54,0.0,0.0,28.0,28.0,28.0,28.0,34.0,34.0,82.1,83.0,87,36.3,38
ALL,ALL,ALL,Texas,28.0,28,28,28.0,48.83888888888889,50.0,62,0.0,0.0,28.0,28.0,28.0,28.0,36.53055555555556,34.0,84.66666666666667,87.0,120,36.86388888888889,50
1.0,0.01,2.0,Texas,28.0,28,28,28.0,45.2,45.0,48,0.0,0.0,28.0,28.0,28.0,28.0,43.3,44.0,80.3,82.0,92,36.9,40
0.5,0.05,2.0,Texas,28.0,28,28,28.0,49.9,50.0,53,0.0,0.0,28.0,28.0,28.0,28.0,36.0,34.0,85.1,86.5,92,38.1,46
0.5,0.1,2.0,Texas,28.0,28,28,28.0,53.3,53.0,56,0.0,0.0,28.0,28.0,28.0,28.0,34.0,34.0,89.5,88.5,95,38.4,42
1.0,0.05,2.0,Texas,28.0,28,28,28.0,57.5,57.5,62,0.0,0.0,28.0,28.0,28.0,28.0,34.0,34.0,95.5,95.0,109,38.6,42
2.0,0.01,0.5,Texas,28.0,28,28,28.0,43.0,43.5,47,0.0,0.0,28.0,28.0,28.0,28.0,41.7,44.0,80.7,79.0,92,38.6,45
1.0,0.05,1.0,Texas,28.0,28,28,28.0,51.8,51.0,59,0.0,0.0,28.0,28.0,28.0,28.0,35.2,34.0,89.6,88.0,101,38.8,43
