alpha,beta,gamma,state,mean_first_intro_day,earliest_first_intro_day,latest_first_intro_day,median_first_intro_day,mean_intro_count,median_intro_count,max_intro_count,mean_cumu_before_second_intro,max_cumu_before_second_intro,mean_intro_day_2,median_intro_day_2,mean_intro_day_3,median_intro_day_3,mean_first_export_day,median_first_export_day,mean_export_count,median_export_count,max_export_count,mean_total_cumu_cases,max_total_cumu_cases
0.5,0.01,0.5,Texas,28.0,28,28,28.0,24.0,24.0,31,0.0,0.0,28.0,28.0,28.0,28.0,35.3,34.0,34.6,33.0,42,20.7,23
0.5,0.05,0.5,Texas,28.0,28,28,28.0,39.0,38.0,42,0.0,0.0,28.0,28.0,28.0,28.0,33.4,33.0,41.7,42.0,45,22.5,28
0.5,0.1,0.5,Texas,28.0,28,28,28.0,40.0,40.0,46,0.0,0.0,28.0,28.0,28.0,28.0,33.0,33.0,40.9,41.0,44,26.3,28
0.5,0.25,0.5,Texas,28.0,28,28,28.0,39.1,38.5,45,0.0,0.0,28.0,28.0,28.0,28.0,33.0,33.0,41.8,42.0,44,29.0,34
0.5,0.01,1.0,Texas,28.0,28,28,28.0,27.9,27.5,33,0.0,0.0,28.0,28.0,28.0,28.0,33.8,34.0,43.9,44.0,50,30.5,37
1.0,0.01,0.5,Texas,28.0,28,28,28.0,29.1,30.0,36,0.0,0.0,28.0,28.0,28.0,28.0,36.0,34.0,55.3,56.5,62,32.1,40
0.5,0.05,1.0,Texas,28.0,28,28,28.0,42.8,43.0,50,0.0,0.0,28.0,28.0,28.0,28.0,33.5,33.5,53.0,52.5,60,32.6,37
0.5,0.01,2.0,Texas,28.0,28,28,28.0,34.4,33.0,40,0.0,0.0,28.0,28.0,28.0,28.0,35.3,34.0,63.5,61.5,75,33.0,37
0.5,0.1,1.0,Texas,28.0,28,28,28.0,47.4,47.0,53,0.0,0.0,28.0,28.0,28.0,28.0,33.1,33.0,52.9,52.5,58,33.7,37
1.0,0.05,0.5,Texas,28.0,28,28,28.0,45.6,45.5,50,0.0,0.0,28.0,28.0,28.0,28.0,33.4,33.0,61.0,61.0,68,36.1,39
1.0,0.01,1.0,Texas,28.0,28,28,28.0,36.5,36.5,44,0.0,0.0,28.0,28.0,28.0,28.0,35.7,34.0,67.1,64.5,84,36.6,45
1.0,0.01,2.0,Texas,28.0,28,28,28.0,41.7,41.0,49,0.0,0.0,28.0,28.0,28.0,28.0,36.0,34.0,80.4,81.0,85,37.3,43
2.0,0.01,0.5,Texas,28.0,28,28,28.0,40.3,40.5,48,0.0,0.0,28.0,28.0,28.0,28.0,35.8,34.0,80.8,80.5,92,37.4,46
0.5,0.25,1.0,Texas,28.0,28,28,28.0,46.9,47.0,49,0.0,0.0,28.0,28.0,28.0,28.0,33.0,33.0,53.6,53.5,60,38.3,42
0.5,0.05,2.0,Texas,28.0,28,28,28.0,47.4,47.0,50,0.0,0.0,28.0,28.0,28.0,28.0,33.3,33.0,63.4,64.0,69,38.6,43
ALL,ALL,ALL,Texas,28.0,28,28,28.0,44.705555555555556,47.0,61,0.0,0.0,28.0,28.0,28.0,28.0,33.763888888888886,33.0,68.42222222222222,69.0,106,38.641666666666666,51
1.0,0.1,0.5,Texas,28.0,28,28,28.0,47.3,47.5,51,0.0,0.0,28.0,28.0,28.0,28.0,33.2,33.0,62.4,63.0,68,38.7,45
2.0,0.01,2.0,Texas,28.0,28,28,28.0,41.5,41.0,49,0.0,0.0,28.0,28.0,28.0,28.0,34.8,34.0,87.6,87.5,97,39.5,47
0.5,0.1,2.0,Texas,28.0,28,28,28.0,48.5,48.0,52,0.0,0.0,28.0,28.0,28.0,28.0,33.1,33.0,63.6,63.5,70,40.4,43
2.0,0.01,1.0,Texas,28.0,28,28,28.0,40.5,41.0,47,0.0,0.0,28.0,28.0,28.0,28.0,36.8,34.0,79.5,82.5,88,40.5,44
1.0,0.05,1.0,Texas,28.0,28,28,28.0,50.3,51.0,54,0.0,0.0,28.0,28.0,28.0,28.0,33.3,33.0,68.0,67.0,78,40.6,44
0.5,0.25,2.0,Texas,28.0,28,28,28.0,48.8,48.0,55,0.0,0.0,28.0,28.0,28.0,28.0,33.1,33.0,65.0,65.0,73,41.8,47
1.0,0.05,2.0,Texas,28.0,28,28,28.0,49.8,50.0,53,0.0,0.0,28.0,28.0,28.0,28.0,33.6,34.0,82.2,83.5,89,42.1,48
1.0,0.25,0.5,Texas,28.0,28,28,28.0,47.3,47.5,52,0.0,0.0,28.0,28.0,28.0,28.0,33.1,33.0,63.3,63.5,69,42.6,46
2.0,0.05,1.0,Texas,28.0,28,28,28.0,49.4,49.5,52,0.0,0.0,28.0,28.0,28.0,28.0,33.2,33.0,83.9,84.0,92,43.6,48
2.0,0.05,0.5,Texas,28.0,28,28,28.0,49.0,49.5,53,0.0,0.0,28.0,28.0,28.0,28.0,33.5,33.5,79.8,80.5,87,43.6,48
1.0,0.25,1.0,Texas,28.0,28,28,28.0,49.3,49.0,54,0.0,0.0,28.0,28.0,28.0,28.0,33.0,33.0,68.0,69.0,70,43.7,47
1.0,0.1,1.0,Texas,28.0,28,28,28.0,48.5,49.0,51,0.0,0.0,28.0,28.0,28.0,28.0,33.0,33.0,70.7,70.5,78,43.7,49
1.0,0.1,2.0,Texas,28.0,28,28,28.0,50.5,51.5,54,0.0,0.0,28.0,28.0,28.0,28.0,33.3,33.0,80.5,81.0,83,43.8,51
2.0,0.05,2.0,Texas,28.0,28,28,28.0,51.1,51.0,55,0.0,0.0,28.0,28.0,28.0,28.0,33.3,33.0,88.0,85.5,106,44.2,50
2.0,0.1,0.5,Texas,28.0,28,28,28.0,49.6,49.0,55,0.0,0.0,28.0,28.0,28.0,28.0,33.2,33.0,82.1,81.5,92,44.3,49
2.0,0.1,2.0,Texas,28.0,28,28,28.0,51.7,52.0,55,0.0,0.0,28.0,28.0,28.0,28.0,33.2,33.0,88.4,87.5,96,44.4,47
2.0,0.1,1.0,Texas,28.0,28,28,28.0,50.8,51.0,55,0.0,0.0,28.0,28.0,28.0,28.0,33.2,33.0,84.4,85.5,91,44.6,49
2.0,0.25,2.0,Texas,28.0,28,28,28.0,52.8,52.5,61,0.0,0.0,28.0,28.0,28.0,28.0,33.0,33.0,89.4,89.0,95,45.6,51
1.0,0.25,2.0,Texas,28.0,28,28,28.0,50.6,49.5,60,0.0,0.0,28.0,28.0,28.0,28.0,33.0,33.0,77.3,79.0,81,45.7,49
2.0,0.25,1.0,Texas,28.0,28,28,28.0,50.6,50.0,54,0.0,0.0,28.0,28.0,28.0,28.0,33.0,33.0,86.5,85.5,94,46.5,49
2.0,0.25,0.5,Texas,28.0,28,28,28.0,49.4,49.0,55,0.0,0.0,28.0,28.0,28.0,28.0,33.0,33.0,78.7,79.5,82,46.5,51
0.5,0.25,1.0,Arizona,33.0,33,33,33.0,11.7,12.0,12,0.0,0.0,48.7,45.0,69.4,67.0,28.0,28.0,7.6,8.0,8,0.0,0
1.0,0.25,2.0,Arizona,33.0,33,33,33.0,11.8,12.0,12,0.0,0.0,46.0,45.0,70.2,67.0,28.0,28.0,7.7,8.0,9,0.0,0
2.0,0.25,1.0,Arizona,33.0,33,33,33.0,11.5,11.5,12,0.0,0.0,49.7,48.5,71.8,75.0,28.0,28.0,7.7,8.0,8,0.0,0
0.5,0.25,0.5,Arizona,33.0,33,33,33.0,11.2,11.0,12,0.0,0.0,49.0,45.0,73.4,75.0,54.0,60.0,4.5,4.0,7,0.0,0
1.0,0.25,1.0,Arizona,33.0,33,33,33.0,11.8,12.0,12,0.0,0.0,46.4,45.0,71.0,71.0,28.0,28.0,8.1,8.0,9,0.0,0
