alpha,beta,gamma,state,mean_first_intro_day,earliest_first_intro_day,latest_first_intro_day,median_first_intro_day,mean_intro_count,median_intro_count,max_intro_count,mean_cumu_before_second_intro,max_cumu_before_second_intro,mean_intro_day_2,median_intro_day_2,mean_intro_day_3,median_intro_day_3,mean_first_export_day,median_first_export_day,mean_export_count,median_export_count,max_export_count,mean_total_cumu_cases,max_total_cumu_cases
0.5,0.01,0.5,Texas,28.0,28,28,28.0,20.4,19.5,25,0.0,0.0,28.0,28.0,28.0,28.0,45.0,43.0,36.5,37.5,41,26.5,31
0.5,0.01,1.0,Texas,28.0,28,28,28.0,27.0,28.0,32,0.0,0.0,28.0,28.0,28.0,28.0,41.0,41.0,51.6,52.0,58,32.3,39
1.0,0.01,0.5,Texas,28.0,28,28,28.0,29.9,29.5,36,0.0,0.0,28.0,28.0,28.0,28.0,41.3,40.5,55.5,56.5,61,33.4,40
1.0,0.01,1.0,Texas,28.0,28,28,28.0,36.8,37.5,41,0.0,0.0,28.0,28.0,28.0,28.0,46.5,44.0,71.2,71.0,81,35.6,42
0.5,0.05,0.5,Texas,28.0,28,28,28.0,32.1,32.0,39,0.0,0.0,28.0,28.0,28.0,28.0,36.2,36.0,51.8,53.0,58,36.0,41
0.5,0.01,2.0,Texas,28.0,28,28,28.0,34.3,34.0,39,0.0,0.0,28.0,28.0,28.0,28.0,39.9,38.5,61.5,61.0,72,36.6,43
0.5,0.05,1.0,Texas,28.0,28,28,28.0,37.8,39.0,42,0.0,0.0,28.0,28.0,28.0,28.0,36.0,36.0,64.7,65.5,73,38.1,42
0.5,0.1,0.5,Texas,28.0,28,28,28.0,35.0,34.5,39,0.0,0.0,28.0,28.0,28.0,28.0,35.7,36.0,55.3,55.0,59,38.7,42
2.0,0.01,0.5,Texas,28.0,28,28,28.0,35.2,34.0,45,0.0,0.0,28.0,28.0,28.0,28.0,40.7,43.0,76.7,76.0,85,38.8,43
0.5,0.25,0.5,Texas,28.0,28,28,28.0,39.1,39.5,43,0.0,0.0,28.0,28.0,28.0,28.0,35.4,35.0,58.5,57.5,63,39.1,44
0.5,0.1,1.0,Texas,28.0,28,28,28.0,42.5,42.0,47,0.0,0.0,28.0,28.0,28.0,28.0,35.9,36.0,66.5,67.5,72,40.3,43
1.0,0.05,0.5,Texas,28.0,28,28,28.0,43.1,44.0,45,0.0,0.0,28.0,28.0,28.0,28.0,36.4,36.0,77.0,77.0,89,40.7,45
1.0,0.1,0.5,Texas,28.0,28,28,28.0,46.6,47.0,51,0.0,0.0,28.0,28.0,28.0,28.0,35.8,36.0,69.7,70.5,75,40.7,43
2.0,0.01,1.0,Texas,28.0,28,28,28.0,38.6,38.0,44,0.0,0.0,28.0,28.0,28.0,28.0,44.3,43.0,80.6,82.0,85,40.9,45
2.0,0.01,2.0,Texas,28.0,28,28,28.0,37.8,38.0,46,0.0,0.0,28.0,28.0,28.0,28.0,44.1,43.5,83.6,82.0,90,41.3,48
0.5,0.1,2.0,Texas,28.0,28,28,28.0,49.0,49.0,51,0.0,0.0,28.0,28.0,28.0,28.0,36.0,36.0,77.9,77.0,84,41.4,43
0.5,0.25,1.0,Texas,28.0,28,28,28.0,45.7,46.0,52,0.0,0.0,28.0,28.0,28.0,28.0,35.7,36.0,68.0,67.0,74,41.5,45
0.5,0.25,2.0,Texas,28.0,28,28,28.0,51.1,51.0,54,0.0,0.0,28.0,28.0,28.0,28.0,35.4,35.0,75.6,75.5,80,41.9,44
ALL,ALL,ALL,Texas,28.0,28,28,28.0,42.18611111111111,44.0,56,0.0,0.0,28.0,28.0,28.0,28.0,37.65,36.0,76.2,79.0,104,42.11944444444445,56
1.0,0.01,2.0,Texas,28.0,28,28,28.0,35.7,36.0,41,0.0,0.0,28.0,28.0,28.0,28.0,41.4,43.0,79.3,78.0,95,42.3,47
1.0,0.25,0.5,Texas,28.0,28,28,28.0,47.5,47.0,51,0.0,0.0,28.0,28.0,28.0,28.0,35.8,36.0,71.3,71.0,77,43.0,46
0.5,0.05,2.0,Texas,28.0,28,28,28.0,44.8,44.0,49,0.0,0.0,28.0,28.0,28.0,28.0,36.9,36.0,77.1,79.0,86,43.5,46
1.0,0.1,1.0,Texas,28.0,28,28,28.0,47.6,48.5,52,0.0,0.0,28.0,28.0,28.0,28.0,35.9,36.0,80.8,79.0,87,44.5,50
1.0,0.25,1.0,Texas,28.0,28,28,28.0,48.4,48.5,52,0.0,0.0,28.0,28.0,28.0,28.0,35.6,36.0,79.3,79.0,87,45.0,49
2.0,0.05,2.0,Texas,28.0,28,28,28.0,48.2,47.0,56,0.0,0.0,28.0,28.0,28.0,28.0,36.2,36.0,98.3,98.0,104,45.4,49
1.0,0.05,2.0,Texas,28.0,28,28,28.0,45.7,44.5,52,0.0,0.0,28.0,28.0,28.0,28.0,36.8,36.0,88.1,87.5,98,46.0,50
1.0,0.05,1.0,Texas,28.0,28,28,28.0,43.6,43.5,50,0.0,0.0,28.0,28.0,28.0,28.0,36.0,36.0,85.0,85.0,92,46.2,51
2.0,0.1,1.0,Texas,28.0,28,28,28.0,49.2,49.0,55,0.0,0.0,28.0,28.0,28.0,28.0,36.0,36.0,91.2,93.0,94,46.2,51
2.0,0.05,0.5,Texas,28.0,28,28,28.0,45.2,44.5,50,0.0,0.0,28.0,28.0,28.0,28.0,36.4,36.0,91.5,91.0,101,46.6,51
2.0,0.1,0.5,Texas,28.0,28,28,28.0,46.8,46.5,52,0.0,0.0,28.0,28.0,28.0,28.0,36.1,36.0,86.9,86.5,94,46.9,51
2.0,0.05,1.0,Texas,28.0,28,28,28.0,44.9,45.5,47,0.0,0.0,28.0,28.0,28.0,28.0,36.3,36.0,94.3,94.0,104,47.7,50
2.0,0.1,2.0,Texas,28.0,28,28,28.0,47.9,50.0,53,0.0,0.0,28.0,28.0,28.0,28.0,35.8,36.0,94.8,94.5,104,47.8,56
2.0,0.25,1.0,Texas,28.0,28,28,28.0,48.7,48.5,53,0.0,0.0,28.0,28.0,28.0,28.0,35.6,36.0,90.2,90.0,101,48.0,50
2.0,0.25,0.5,Texas,28.0,28,28,28.0,47.8,48.0,53,0.0,0.0,28.0,28.0,28.0,28.0,35.6,36.0,85.8,86.0,91,48.1,51
2.0,0.25,2.0,Texas,28.0,28,28,28.0,50.3,49.5,56,0.0,0.0,28.0,28.0,28.0,28.0,35.9,36.0,91.1,92.0,96,48.3,51
1.0,0.1,2.0,Texas,28.0,28,28,28.0,46.5,47.0,52,0.0,0.0,28.0,28.0,28.0,28.0,36.0,36.0,89.6,88.5,97,48.3,52
1.0,0.25,2.0,Texas,28.0,28,28,28.0,47.9,47.0,52,0.0,0.0,28.0,28.0,28.0,28.0,35.8,36.0,86.4,87.0,92,48.7,52
0.5,0.05,1.0,Wisconsin,36.0,36,36,36.0,39.4,39.0,45,0.1,1.0,52.4,51.5,57.8,59.0,28.0,28.0,78.8,80.0,82,24.4,29
1.0,0.1,0.5,Wisconsin,36.0,36,36,36.0,40.0,40.5,43,0.0,0.0,49.4,51.0,52.7,51.0,28.0,28.0,82.8,83.0,94,24.8,28
1.0,0.1,1.0,Wisconsin,36.0,36,36,36.0,39.8,39.5,45,0.0,0.0,51.0,51.0,51.1,51.0,28.0,28.0,90.7,91.0,99,25.1,29
0.5,0.1,1.0,Wisconsin,36.0,36,36,36.0,38.6,38.5,41,0.0,0.0,51.0,51.0,51.5,51.0,28.0,28.0,87.9,86.0,98,25.3,29
2.0,0.25,2.0,Wisconsin,36.0,36,36,36.0,39.6,40.5,42,0.0,0.0,50.4,51.0,51.0,51.0,28.0,28.0,90.6,90.5,98,25.4,30
2.0,0.25,1.0,Wisconsin,36.0,36,36,36.0,39.5,39.5,43,0.0,0.0,48.8,51.0,51.0,51.0,28.0,28.0,90.8,92.5,100,25.5,32
0.5,0.25,2.0,Wisconsin,36.0,36,36,36.0,39.3,39.5,42,0.0,0.0,49.4,51.0,51.0,51.0,28.0,28.0,95.5,94.0,108,25.7,29
1.0,0.1,2.0,Wisconsin,36.0,36,36,36.0,39.3,39.0,42,0.0,0.0,50.2,51.0,53.1,51.0,28.0,28.0,88.3,88.5,104,25.7,30
0.5,0.25,0.5,Wisconsin,36.0,36,36,36.0,38.0,38.0,41,0.0,0.0,50.2,51.0,51.0,51.0,28.0,28.0,83.0,82.5,89,25.9,29
1.0,0.25,0.5,Wisconsin,36.0,36,36,36.0,38.7,39.0,41,0.0,0.0,48.8,51.0,51.1,51.0,28.0,28.0,91.3,92.0,102,26.3,30
0.5,0.25,1.0,Wisconsin,36.0,36,36,36.0,37.9,37.5,41,0.0,0.0,50.4,51.0,51.0,51.0,28.0,28.0,94.5,94.5,98,26.8,30
1.0,0.25,1.0,Wisconsin,36.0,36,36,36.0,38.1,38.0,42,0.0,0.0,47.8,51.0,51.0,51.0,28.0,28.0,98.1,96.5,110,26.9,31
1.0,0.25,2.0,Wisconsin,36.0,36,36,36.0,38.0,38.5,40,0.0,0.0,50.2,51.0,51.0,51.0,28.0,28.0,95.9,96.0,102,27.0,30
0.5,0.1,0.5,Wisconsin,36.0,36,36,36.0,36.3,36.0,40,0.0,0.0,51.0,51.0,51.4,51.0,28.0,28.0,76.9,76.5,81,27.0,29
2.0,0.25,0.5,Wisconsin,36.0,36,36,36.0,37.9,37.5,42,0.0,0.0,48.6,51.0,51.0,51.0,28.0,28.0,97.3,96.0,107,27.1,31
0.5,0.1,0.5,Kentucky,37.0,37,37,37.0,29.0,28.5,34,1.2,2.0,63.0,65.0,68.0,66.0,51.0,51.0,11.5,11.5,16,5.4,7
0.5,0.25,0.5,Kentucky,37.0,37,37,37.0,33.7,33.0,36,1.4,2.0,62.3,65.0,65.8,66.0,28.0,28.0,15.0,15.0,17,6.8,8
0.5,0.25,1.0,Kentucky,37.0,37,37,37.0,40.1,39.5,43,1.4,2.0,59.2,65.0,65.7,66.0,28.0,28.0,20.2,19.5,25,9.2,12
1.0,0.25,0.5,Kentucky,37.0,37,37,37.0,43.4,43.0,46,1.5,2.0,60.7,65.0,65.1,66.0,30.4,28.0,21.0,21.0,24,9.6,13
2.0,0.25,1.0,Colorado,37.0,37,37,37.0,22.5,22.0,26,0.0,0.0,44.8,46.0,47.6,46.0,28.0,28.0,41.6,41.5,46,9.7,13
1.0,0.25,1.0,Kentucky,37.0,37,37,37.0,45.8,46.0,49,0.9,2.0,61.1,65.0,65.6,66.0,30.4,28.0,27.4,27.5,30,12.7,16
2.0,0.25,0.5,Kentucky,37.0,37,37,37.0,45.9,46.5,50,0.9,2.0,55.4,59.0,64.8,65.0,28.0,28.0,25.0,24.5,28,12.9,16
1.0,0.25,2.0,Kentucky,37.0,37,37,37.0,46.7,47.0,50,1.3,2.0,62.4,65.0,66.0,66.0,30.4,28.0,26.5,26.0,33,13.1,16
2.0,0.25,1.0,Kentucky,37.0,37,37,37.0,47.2,47.0,50,1.4,2.0,61.3,65.0,65.8,66.0,28.0,28.0,28.0,27.5,32,13.2,15
2.0,0.25,2.0,Kentucky,37.0,37,37,37.0,48.5,48.5,52,1.0,2.0,54.5,54.5,65.5,65.5,28.0,28.0,29.0,28.5,35,15.3,20
0.5,0.25,2.0,New Mexico,37.1,35,38,38.0,10.8,11.0,12,0.0,0.0,39.0,39.0,63.0,63.0,28.0,28.0,25.9,26.5,28,2.9,3
