alpha,beta,gamma,state,mean_first_intro_day,earliest_first_intro_day,latest_first_intro_day,median_first_intro_day,mean_intro_count,median_intro_count,max_intro_count,mean_cumu_before_second_intro,max_cumu_before_second_intro,mean_intro_day_2,median_intro_day_2,mean_intro_day_3,median_intro_day_3,mean_first_export_day,median_first_export_day,mean_export_count,median_export_count,max_export_count,mean_total_cumu_cases,max_total_cumu_cases
0.5,0.01,0.5,Texas,28.0,28,28,28.0,17.2,17.0,26,0.0,0.0,28.0,28.0,28.0,28.0,32.2,32.0,37.2,37.0,42,20.3,25
0.5,0.01,1.0,Texas,28.0,28,28,28.0,24.2,24.0,29,0.0,0.0,28.0,28.0,28.0,28.0,32.6,32.0,49.4,51.0,56,25.9,30
1.0,0.01,0.5,Texas,28.0,28,28,28.0,26.3,25.5,36,0.0,0.0,28.0,28.0,28.0,28.0,32.0,32.0,57.2,55.5,71,28.3,34
0.5,0.05,0.5,Texas,28.0,28,28,28.0,28.7,28.5,32,0.0,0.0,28.0,28.0,28.0,28.0,31.7,32.0,45.3,46.0,52,29.3,34
0.5,0.1,0.5,Texas,28.0,28,28,28.0,31.3,31.5,32,0.0,0.0,28.0,28.0,28.0,28.0,31.7,32.0,46.9,48.5,52,29.8,33
0.5,0.01,2.0,Texas,28.0,28,28,28.0,33.4,33.0,42,0.0,0.0,28.0,28.0,28.0,28.0,32.4,32.0,61.5,59.5,75,31.0,37
0.5,0.25,0.5,Texas,28.0,28,28,28.0,34.3,34.0,37,0.0,0.0,28.0,28.0,28.0,28.0,30.5,30.5,46.3,45.5,54,31.5,35
1.0,0.01,1.0,Texas,28.0,28,28,28.0,35.4,36.0,39,0.0,0.0,28.0,28.0,28.0,28.0,33.3,32.0,62.6,63.0,74,33.2,35
0.5,0.1,1.0,Texas,28.0,28,28,28.0,38.6,38.5,40,0.0,0.0,28.0,28.0,28.0,28.0,31.4,32.0,61.2,62.0,68,35.9,38
2.0,0.01,0.5,Texas,28.0,28,28,28.0,35.7,34.5,41,0.0,0.0,28.0,28.0,28.0,28.0,32.6,32.0,74.4,74.5,84,36.3,42
0.5,0.05,1.0,Texas,28.0,28,28,28.0,35.0,34.5,39,0.0,0.0,28.0,28.0,28.0,28.0,32.0,32.0,60.6,60.0,68,36.7,43
0.5,0.25,1.0,Texas,28.0,28,28,28.0,40.2,40.0,44,0.0,0.0,28.0,28.0,28.0,28.0,31.1,32.0,59.3,60.0,64,38.9,41
ALL,ALL,ALL,Texas,28.0,28,28,28.0,40.35,42.0,54,0.0,0.0,28.0,28.0,28.0,28.0,31.67222222222222,32.0,68.71388888888889,71.0,94,39.541666666666664,52
0.5,0.05,2.0,Texas,28.0,28,28,28.0,44.2,44.5,49,0.0,0.0,28.0,28.0,28.0,28.0,32.0,32.0,68.9,69.5,75,39.6,44
1.0,0.05,0.5,Texas,28.0,28,28,28.0,38.4,38.0,44,0.0,0.0,28.0,28.0,28.0,28.0,31.4,32.0,65.0,64.0,75,39.8,43
1.0,0.1,0.5,Texas,28.0,28,28,28.0,41.7,42.0,45,0.0,0.0,28.0,28.0,28.0,28.0,31.4,32.0,64.5,66.0,72,40.0,43
1.0,0.01,2.0,Texas,28.0,28,28,28.0,36.0,36.0,42,0.0,0.0,28.0,28.0,28.0,28.0,34.0,32.0,78.2,79.5,90,40.1,46
1.0,0.05,1.0,Texas,28.0,28,28,28.0,44.8,44.5,51,0.0,0.0,28.0,28.0,28.0,28.0,31.7,32.0,69.0,70.5,76,40.2,45
2.0,0.01,1.0,Texas,28.0,28,28,28.0,36.3,35.5,42,0.0,0.0,28.0,28.0,28.0,28.0,32.2,32.0,79.8,82.0,88,40.5,46
1.0,0.25,0.5,Texas,28.0,28,28,28.0,43.5,44.0,46,0.0,0.0,28.0,28.0,28.0,28.0,31.7,32.0,64.3,63.0,76,41.6,45
2.0,0.01,2.0,Texas,28.0,28,28,28.0,35.3,35.5,42,0.0,0.0,28.0,28.0,28.0,28.0,32.6,32.0,81.0,82.0,94,42.1,50
1.0,0.1,1.0,Texas,28.0,28,28,28.0,47.6,47.5,50,0.0,0.0,28.0,28.0,28.0,28.0,31.1,32.0,72.8,71.5,87,42.1,45
2.0,0.05,0.5,Texas,28.0,28,28,28.0,44.3,45.5,48,0.0,0.0,28.0,28.0,28.0,28.0,31.4,32.0,81.7,79.0,94,42.3,49
0.5,0.1,2.0,Texas,28.0,28,28,28.0,45.7,45.5,49,0.0,0.0,28.0,28.0,28.0,28.0,31.4,32.0,68.2,69.0,75,42.4,47
0.5,0.25,2.0,Texas,28.0,28,28,28.0,47.1,48.0,51,0.0,0.0,28.0,28.0,28.0,28.0,31.1,32.0,68.0,69.5,77,43.8,48
1.0,0.25,1.0,Texas,28.0,28,28,28.0,48.9,49.0,53,0.0,0.0,28.0,28.0,28.0,28.0,30.5,30.5,67.3,67.5,72,43.9,49
1.0,0.05,2.0,Texas,28.0,28,28,28.0,44.7,44.5,50,0.0,0.0,28.0,28.0,28.0,28.0,31.4,32.0,77.8,78.0,89,44.2,50
2.0,0.1,0.5,Texas,28.0,28,28,28.0,45.9,46.5,49,0.0,0.0,28.0,28.0,28.0,28.0,31.7,32.0,76.8,76.0,84,45.2,50
1.0,0.1,2.0,Texas,28.0,28,28,28.0,47.2,46.5,52,0.0,0.0,28.0,28.0,28.0,28.0,31.1,32.0,80.2,79.5,90,45.5,52
2.0,0.1,1.0,Texas,28.0,28,28,28.0,47.7,48.0,53,0.0,0.0,28.0,28.0,28.0,28.0,31.1,32.0,83.1,83.5,91,45.7,52
2.0,0.25,0.5,Texas,28.0,28,28,28.0,47.2,47.5,53,0.0,0.0,28.0,28.0,28.0,28.0,31.1,32.0,76.6,75.5,87,45.8,49
