alpha,beta,gamma,state,mean_first_intro_day,earliest_first_intro_day,latest_first_intro_day,median_first_intro_day,mean_intro_count,median_intro_count,max_intro_count,mean_cumu_before_second_intro,max_cumu_before_second_intro,mean_intro_day_2,median_intro_day_2,mean_intro_day_3,median_intro_day_3,mean_first_export_day,median_first_export_day,mean_export_count,median_export_count,max_export_count,mean_total_cumu_cases,max_total_cumu_cases
0.5,0.01,0.5,Texas,28.0,28,28,28.0,25.6,26.0,28,0.0,0.0,28.0,28.0,28.0,28.0,37.8,38.0,36.7,36.5,41,19.4,25
0.5,0.05,0.5,Texas,28.0,28,28,28.0,37.0,37.0,41,0.0,0.0,28.0,28.0,28.0,28.0,36.5,37.5,44.3,44.0,49,23.8,29
0.5,0.1,0.5,Texas,28.0,28,28,28.0,41.2,41.5,44,0.0,0.0,28.0,28.0,28.0,28.0,34.8,34.0,48.3,48.0,56,25.6,30
0.5,0.01,1.0,Texas,28.0,28,28,28.0,30.6,30.0,37,0.0,0.0,28.0,28.0,28.0,28.0,38.0,38.0,44.2,43.5,51,26.0,31
1.0,0.01,0.5,Texas,28.0,28,28,28.0,32.1,33.0,37,0.0,0.0,28.0,28.0,28.0,28.0,38.2,38.0,50.6,51.0,58,27.4,31
0.5,0.05,1.0,Texas,28.0,28,28,28.0,45.0,44.5,53,0.0,0.0,28.0,28.0,28.0,28.0,36.4,38.0,54.8,54.5,59,29.0,31
0.5,0.01,2.0,Texas,28.0,28,28,28.0,37.0,37.5,44,0.0,0.0,28.0,28.0,28.0,28.0,37.8,38.0,54.1,53.5,63,30.6,36
1.0,0.05,0.5,Texas,28.0,28,28,28.0,47.2,48.0,52,0.0,0.0,28.0,28.0,28.0,28.0,36.1,37.0,61.1,61.5,64,31.7,41
0.5,0.25,0.5,Texas,28.0,28,28,28.0,38.2,37.5,44,0.0,0.0,28.0,28.0,28.0,28.0,33.8,33.0,50.4,50.5,58,31.7,34
1.0,0.01,1.0,Texas,28.0,28,28,28.0,38.4,37.5,43,0.0,0.0,28.0,28.0,28.0,28.0,39.4,38.5,59.8,60.5,66,32.4,40
0.5,0.05,2.0,Texas,28.0,28,28,28.0,50.0,50.0,54,0.0,0.0,28.0,28.0,28.0,28.0,34.4,33.0,66.1,68.0,73,34.0,37
0.5,0.1,1.0,Texas,28.0,28,28,28.0,44.7,45.5,49,0.0,0.0,28.0,28.0,28.0,28.0,35.0,35.0,59.6,57.0,65,34.5,42
ALL,ALL,ALL,Texas,28.0,28,28,28.0,45.31111111111111,48.0,58,0.0,0.0,28.0,28.0,28.0,28.0,35.67777777777778,36.0,65.82222222222222,68.0,94,35.708333333333336,47
2.0,0.05,0.5,Texas,28.0,28,28,28.0,51.0,50.0,56,0.0,0.0,28.0,28.0,28.0,28.0,36.1,37.0,72.5,72.5,77,36.0,42
1.0,0.05,1.0,Texas,28.0,28,28,28.0,48.8,49.5,52,0.0,0.0,28.0,28.0,28.0,28.0,36.3,36.0,71.6,73.0,82,36.2,41
1.0,0.1,0.5,Texas,28.0,28,28,28.0,48.2,48.5,53,0.0,0.0,28.0,28.0,28.0,28.0,34.8,34.0,61.6,60.5,70,36.4,42
1.0,0.01,2.0,Texas,28.0,28,28,28.0,38.7,38.5,44,0.0,0.0,28.0,28.0,28.0,28.0,38.1,38.0,69.1,67.5,80,37.2,44
2.0,0.05,1.0,Texas,28.0,28,28,28.0,51.7,51.0,58,0.0,0.0,28.0,28.0,28.0,28.0,36.1,36.5,79.0,79.0,88,37.4,42
1.0,0.1,1.0,Texas,28.0,28,28,28.0,51.4,52.0,54,0.0,0.0,28.0,28.0,28.0,28.0,34.7,34.5,70.9,71.0,80,37.4,41
2.0,0.01,0.5,Texas,28.0,28,28,28.0,37.5,38.0,44,0.0,0.0,28.0,28.0,28.0,28.0,38.7,38.0,65.6,66.5,71,38.1,41
2.0,0.1,1.0,Texas,28.0,28,28,28.0,53.7,53.5,57,0.0,0.0,28.0,28.0,28.0,28.0,34.9,34.5,80.2,81.5,94,38.2,45
2.0,0.01,1.0,Texas,28.0,28,28,28.0,39.3,39.5,45,0.0,0.0,28.0,28.0,28.0,28.0,37.5,38.0,71.1,72.0,82,38.2,43
0.5,0.1,2.0,Texas,28.0,28,28,28.0,49.7,49.5,58,0.0,0.0,28.0,28.0,28.0,28.0,34.5,33.5,69.2,68.0,76,38.2,45
2.0,0.1,0.5,Texas,28.0,28,28,28.0,51.3,51.0,55,0.0,0.0,28.0,28.0,28.0,28.0,34.9,33.5,73.9,73.0,82,38.3,42
0.5,0.25,1.0,Texas,28.0,28,28,28.0,44.5,45.5,47,0.0,0.0,28.0,28.0,28.0,28.0,33.9,33.0,61.3,61.5,66,38.4,42
1.0,0.1,2.0,Texas,28.0,28,28,28.0,52.3,53.5,55,0.0,0.0,28.0,28.0,28.0,28.0,35.0,34.5,78.0,78.0,88,38.5,42
