alpha,beta,gamma,state,mean_first_intro_day,earliest_first_intro_day,latest_first_intro_day,median_first_intro_day,mean_intro_count,median_intro_count,max_intro_count,mean_cumu_before_second_intro,max_cumu_before_second_intro,mean_intro_day_2,median_intro_day_2,mean_intro_day_3,median_intro_day_3,mean_first_export_day,median_first_export_day,mean_export_count,median_export_count,max_export_count,mean_total_cumu_cases,max_total_cumu_cases
0.5,0.01,0.5,Texas,28.0,28,28,28.0,24.9,24.5,34,0.0,0.0,28.0,28.0,28.0,28.0,35.0,35.0,39.2,40.0,45,22.9,28
0.5,0.01,1.0,Texas,28.0,28,28,28.0,29.0,30.0,34,0.0,0.0,28.0,28.0,28.0,28.0,35.0,35.0,52.0,52.5,57,26.5,33
0.5,0.05,0.5,Texas,28.0,28,28,28.0,41.2,42.5,45,0.0,0.0,28.0,28.0,28.0,28.0,34.6,35.0,59.0,58.0,62,28.2,38
0.5,0.1,0.5,Texas,28.0,28,28,28.0,43.7,43.5,48,0.0,0.0,28.0,28.0,28.0,28.0,34.6,35.0,58.8,58.0,62,30.5,33
1.0,0.01,0.5,Texas,28.0,28,28,28.0,33.7,32.5,41,0.0,0.0,28.0,28.0,28.0,28.0,34.9,35.0,62.3,61.5,73,30.6,35
0.5,0.05,1.0,Texas,28.0,28,28,28.0,46.3,46.5,49,0.0,0.0,28.0,28.0,28.0,28.0,34.8,35.0,67.3,68.0,73,32.4,36
0.5,0.25,0.5,Texas,28.0,28,28,28.0,45.3,45.5,50,0.0,0.0,28.0,28.0,28.0,28.0,34.6,35.0,57.0,57.0,60,33.4,38
0.5,0.01,2.0,Texas,28.0,28,28,28.0,35.9,37.5,42,0.0,0.0,28.0,28.0,28.0,28.0,34.9,35.0,68.7,69.0,82,33.6,41
1.0,0.05,0.5,Texas,28.0,28,28,28.0,48.8,48.5,54,0.0,0.0,28.0,28.0,28.0,28.0,34.9,35.0,73.3,74.5,78,34.0,38
0.5,0.1,1.0,Texas,28.0,28,28,28.0,48.3,49.5,51,0.0,0.0,28.0,28.0,28.0,28.0,34.7,35.0,68.4,69.0,75,35.4,37
1.0,0.1,0.5,Texas,28.0,28,28,28.0,51.0,51.5,56,0.0,0.0,28.0,28.0,28.0,28.0,34.8,35.0,76.8,75.5,84,35.5,41
1.0,0.25,0.5,Texas,28.0,28,28,28.0,53.3,54.0,57,0.0,0.0,28.0,28.0,28.0,28.0,34.6,35.0,77.5,79.0,83,36.4,39
0.5,0.05,2.0,Texas,28.0,28,28,28.0,51.0,51.5,53,0.0,0.0,28.0,28.0,28.0,28.0,34.8,35.0,83.1,83.5,93,36.8,41
1.0,0.01,1.0,Texas,28.0,28,28,28.0,38.9,39.5,44,0.0,0.0,28.0,28.0,28.0,28.0,34.9,35.0,69.7,71.0,79,36.9,44
2.0,0.01,0.5,Texas,28.0,28,28,28.0,42.7,44.5,51,0.0,0.0,28.0,28.0,28.0,28.0,35.0,35.0,84.4,82.5,97,37.9,48
ALL,ALL,ALL,Texas,28.0,28,28,28.0,48.36388888888889,50.0,65,0.0,0.0,28.0,28.0,28.0,28.0,34.76111111111111,35.0,83.16944444444445,85.0,118,38.08611111111111,50
1.0,0.05,1.0,Texas,28.0,28,28,28.0,52.9,52.0,58,0.0,0.0,28.0,28.0,28.0,28.0,35.0,35.0,83.5,84.0,93,38.1,42
0.5,0.25,1.0,Texas,28.0,28,28,28.0,49.0,49.5,53,0.0,0.0,28.0,28.0,28.0,28.0,34.6,35.0,71.7,72.5,75,38.3,42
1.0,0.1,1.0,Texas,28.0,28,28,28.0,52.9,53.5,58,0.0,0.0,28.0,28.0,28.0,28.0,34.8,35.0,87.2,88.5,92,38.9,44
0.5,0.1,2.0,Texas,28.0,28,28,28.0,51.5,51.0,55,0.0,0.0,28.0,28.0,28.0,28.0,34.6,35.0,81.8,82.5,84,39.3,42
0.5,0.25,2.0,Texas,28.0,28,28,28.0,54.4,53.0,59,0.0,0.0,28.0,28.0,28.0,28.0,34.4,34.0,85.1,85.0,92,39.7,44
2.0,0.05,0.5,Texas,28.0,28,28,28.0,53.8,53.5,57,0.0,0.0,28.0,28.0,28.0,28.0,34.9,35.0,96.3,96.0,102,41.2,49
1.0,0.1,2.0,Texas,28.0,28,28,28.0,56.0,56.5,61,0.0,0.0,28.0,28.0,28.0,28.0,34.5,34.5,100.4,98.5,108,41.2,47
1.0,0.01,2.0,Texas,28.0,28,28,28.0,39.8,40.5,46,0.0,0.0,28.0,28.0,28.0,28.0,34.9,35.0,86.8,86.0,93,41.4,48
1.0,0.25,1.0,Texas,28.0,28,28,28.0,54.1,54.5,59,0.0,0.0,28.0,28.0,28.0,28.0,34.5,34.5,88.1,89.0,94,41.6,47
1.0,0.05,2.0,Texas,28.0,28,28,28.0,53.6,54.0,60,0.0,0.0,28.0,28.0,28.0,28.0,35.0,35.0,95.1,95.5,102,41.8,48
2.0,0.1,0.5,Texas,28.0,28,28,28.0,55.5,55.0,61,0.0,0.0,28.0,28.0,28.0,28.0,34.8,35.0,95.2,95.0,104,41.8,46
2.0,0.1,1.0,Texas,28.0,28,28,28.0,57.4,58.5,61,0.0,0.0,28.0,28.0,28.0,28.0,34.7,35.0,105.5,104.0,116,42.4,47
2.0,0.01,1.0,Texas,28.0,28,28,28.0,41.1,41.5,45,0.0,0.0,28.0,28.0,28.0,28.0,35.0,35.0,90.9,88.5,101,42.5,48
2.0,0.05,1.0,Texas,28.0,28,28,28.0,54.3,55.0,57,0.0,0.0,28.0,28.0,28.0,28.0,35.0,35.0,103.9,104.0,111,42.6,45
2.0,0.05,2.0,Texas,28.0,28,28,28.0,55.4,55.0,59,0.0,0.0,28.0,28.0,28.0,28.0,34.9,35.0,105.6,107.0,113,42.8,47
2.0,0.25,0.5,Texas,28.0,28,28,28.0,56.1,56.0,59,0.0,0.0,28.0,28.0,28.0,28.0,34.4,34.0,98.3,97.0,107,43.1,48
1.0,0.25,2.0,Texas,28.0,28,28,28.0,55.6,55.0,65,0.0,0.0,28.0,28.0,28.0,28.0,34.6,35.0,101.1,102.0,111,44.3,48
2.0,0.01,2.0,Texas,28.0,28,28,28.0,43.1,43.5,50,0.0,0.0,28.0,28.0,28.0,28.0,35.0,35.0,96.1,95.5,115,44.3,50
2.0,0.1,2.0,Texas,28.0,28,28,28.0,56.2,56.5,61,0.0,0.0,28.0,28.0,28.0,28.0,34.8,35.0,107.2,107.0,118,44.4,49
2.0,0.25,1.0,Texas,28.0,28,28,28.0,56.5,56.5,60,0.0,0.0,28.0,28.0,28.0,28.0,34.4,34.0,106.8,107.0,112,44.6,50
2.0,0.25,2.0,Texas,28.0,28,28,28.0,57.9,58.5,63,0.0,0.0,28.0,28.0,28.0,28.0,34.5,34.5,110.0,111.5,117,45.8,49
0.5,0.01,0.5,Tennessee,35.0,35,35,35.0,10.8,11.0,13,0.0,0.0,146.4,151.0,182.5,186.0,91.4,40.0,6.2,6.0,9,1.1,4
0.5,0.1,0.5,Tennessee,35.0,35,35,35.0,19.4,19.5,25,0.0,0.0,80.6,81.5,95.1,87.5,35.2,40.0,10.9,9.5,16,1.7,4
0.5,0.05,0.5,Tennessee,35.0,35,35,35.0,18.0,19.0,20,0.0,0.0,98.6,98.0,125.8,129.0,34.0,34.0,11.1,11.0,16,2.3,4
0.5,0.01,1.0,Tennessee,35.0,35,35,35.0,17.5,17.0,22,0.0,0.0,139.9,144.0,165.0,155.5,37.6,40.0,10.7,12.0,16,2.6,5
0.5,0.25,0.5,Tennessee,35.0,35,35,35.0,19.9,19.5,23,0.0,0.0,72.5,79.0,82.7,83.0,35.2,40.0,10.3,10.0,12,3.0,6
1.0,0.01,0.5,Tennessee,35.0,35,35,35.0,19.8,19.5,22,0.0,0.0,138.4,141.0,165.9,155.5,101.3,46.0,11.5,11.0,17,4.2,7
0.5,0.1,1.0,Tennessee,35.0,35,35,35.0,30.3,30.0,33,0.0,0.0,85.0,83.0,95.6,86.0,30.4,28.0,17.5,17.5,26,4.3,6
0.5,0.05,1.0,Tennessee,35.0,35,35,35.0,27.7,27.0,33,0.0,0.0,95.9,87.5,113.2,110.0,29.2,28.0,15.9,15.5,23,4.8,7
0.5,0.01,2.0,Tennessee,35.0,35,35,35.0,22.8,21.5,28,0.0,0.0,161.9,161.5,182.2,192.5,49.1,40.0,14.9,14.5,21,5.0,7
1.0,0.05,0.5,Tennessee,35.0,35,35,35.0,32.2,32.0,35,0.0,0.0,93.3,79.0,117.4,110.0,28.0,28.0,18.6,19.0,23,5.4,8
0.5,0.25,1.0,Tennessee,35.0,35,35,35.0,33.2,33.5,37,0.0,0.0,69.2,70.0,83.2,83.5,32.8,28.0,17.9,17.0,21,5.6,8
1.0,0.01,1.0,Tennessee,35.0,35,35,35.0,24.3,24.5,27,0.0,0.0,135.3,144.0,166.1,163.0,81.7,34.0,16.1,16.0,20,5.6,9
0.5,0.05,2.0,Tennessee,35.0,35,35,35.0,36.2,37.0,41,0.0,0.0,91.2,81.5,117.1,119.5,29.2,28.0,20.8,19.0,26,5.7,9
2.0,0.1,1.0,Tennessee,35.0,35,35,35.0,45.6,45.0,48,0.0,0.0,83.4,79.0,98.0,86.0,29.2,28.0,26.5,27.0,31,5.7,8
ALL,ALL,ALL,Tennessee,35.0,35,35,35.0,34.36666666666667,37.0,52,0.0,0.0,100.37222222222222,84.0,118.98055555555555,110.0,39.33611111111111,28.0,20.136111111111113,21.0,37,5.822222222222222,13
2.0,0.25,1.0,Tennessee,35.0,35,35,35.0,49.0,49.0,52,0.0,0.0,77.9,79.0,86.2,84.0,28.0,28.0,27.1,27.5,31,6.1,11
2.0,0.25,0.5,Tennessee,35.0,35,35,35.0,47.5,48.0,50,0.0,0.0,76.4,79.0,83.5,84.0,29.2,28.0,27.0,27.0,30,6.2,10
1.0,0.01,2.0,Tennessee,35.0,35,35,35.0,26.8,27.0,31,0.0,0.0,149.9,147.5,177.6,179.5,97.0,52.0,19.4,19.5,24,6.2,9
2.0,0.01,0.5,Tennessee,35.0,35,35,35.0,26.2,27.0,30,0.0,0.0,149.4,144.0,174.1,179.5,38.8,40.0,16.5,17.0,21,6.2,11
1.0,0.25,0.5,Tennessee,35.0,35,35,35.0,38.8,38.5,42,0.0,0.0,75.8,79.0,83.9,84.0,29.2,28.0,19.2,19.0,24,6.3,9
2.0,0.01,2.0,Tennessee,35.0,35,35,35.0,27.6,28.5,32,0.0,0.0,133.7,144.0,174.1,176.5,47.2,28.0,21.4,20.5,33,6.4,9
1.0,0.25,2.0,Tennessee,35.0,35,35,35.0,47.9,48.5,51,0.0,0.0,75.1,79.0,86.0,84.0,28.0,28.0,26.6,27.0,29,6.6,8
1.0,0.1,0.5,Tennessee,35.0,35,35,35.0,35.3,35.5,39,0.0,0.0,85.7,83.0,99.2,87.5,30.4,28.0,17.8,17.5,22,6.7,8
0.5,0.1,2.0,Tennessee,35.0,35,35,35.0,40.5,41.0,43,0.0,0.0,81.4,84.0,99.6,95.5,28.0,28.0,21.7,22.0,26,6.7,10
0.5,0.25,2.0,Tennessee,35.0,35,35,35.0,42.5,42.0,45,0.0,0.0,75.4,79.0,82.8,84.0,28.0,28.0,22.3,21.5,28,6.9,10
1.0,0.1,2.0,Tennessee,35.0,35,35,35.0,45.2,45.5,49,0.0,0.0,81.2,79.0,98.8,98.0,28.0,28.0,27.5,28.0,30,6.9,11
1.0,0.05,1.0,Tennessee,35.0,35,35,35.0,37.8,37.5,41,0.0,0.0,96.3,95.5,116.1,110.0,29.2,28.0,20.8,20.0,24,7.0,10
2.0,0.25,2.0,Tennessee,35.0,35,35,35.0,47.6,48.0,49,0.0,0.0,72.3,79.0,82.4,83.0,28.0,28.0,27.9,27.5,35,7.0,9
2.0,0.05,0.5,Tennessee,35.0,35,35,35.0,40.6,40.5,45,0.0,0.0,103.8,110.0,128.6,138.0,29.2,28.0,24.2,24.0,27,7.0,9
1.0,0.25,1.0,Tennessee,35.0,35,35,35.0,45.9,46.0,49,0.0,0.0,74.0,79.0,83.4,84.0,31.6,28.0,22.2,22.0,28,7.1,11
1.0,0.1,1.0,Tennessee,35.0,35,35,35.0,41.4,41.5,46,0.0,0.0,89.9,83.5,100.5,87.0,29.2,28.0,21.0,21.0,29,7.1,8
2.0,0.1,2.0,Tennessee,35.0,35,35,35.0,44.5,45.0,47,0.0,0.0,81.8,81.0,94.4,87.0,28.0,28.0,28.9,28.5,37,7.2,11
2.0,0.01,1.0,Tennessee,35.0,35,35,35.0,27.2,27.0,32,0.0,0.0,147.7,147.5,168.2,161.5,69.2,40.0,21.0,22.0,29,7.4,10
