alpha,beta,gamma,state,mean_first_intro_day,earliest_first_intro_day,latest_first_intro_day,median_first_intro_day,mean_intro_count,median_intro_count,max_intro_count,mean_cumu_before_second_intro,max_cumu_before_second_intro,mean_intro_day_2,median_intro_day_2,mean_intro_day_3,median_intro_day_3,mean_first_export_day,median_first_export_day,mean_export_count,median_export_count,max_export_count,mean_total_cumu_cases,max_total_cumu_cases
0.5,0.05,1.0,Oklahoma,28.0,28,28,28.0,15.8,15.5,20,1.0,2.0,58.3,58.0,67.2,68.0,28.0,28.0,7.8,7.5,11,4.8,6
0.5,0.25,0.5,Oklahoma,28.0,28,28,28.0,13.3,13.0,16,2.5,4.0,58.0,58.0,61.0,61.0,28.0,28.0,7.9,8.0,10,5.5,7
1.0,0.1,0.5,Oklahoma,28.0,28,28,28.0,22.5,22.0,26,1.0,2.0,58.0,58.0,63.2,61.0,28.0,28.0,15.3,14.0,22,6.4,9
1.0,0.05,2.0,Oklahoma,28.0,28,28,28.0,36.4,36.0,39,1.0,3.0,60.6,58.0,68.2,68.0,28.0,28.0,16.8,16.0,22,7.2,9
1.0,0.25,0.5,Oklahoma,28.0,28,28,28.0,24.4,24.0,28,2.6,4.0,58.0,58.0,61.3,61.0,28.0,28.0,15.6,15.0,19,7.6,9
0.5,0.1,2.0,Oklahoma,28.0,28,28,28.0,30.2,29.5,33,1.4,4.0,58.0,58.0,64.0,65.0,28.0,28.0,16.8,17.0,19,7.6,10
0.5,0.25,1.0,Oklahoma,28.0,28,28,28.0,20.6,21.0,23,2.8,4.0,58.0,58.0,61.0,61.0,28.0,28.0,14.8,15.0,17,8.3,11
2.0,0.25,0.5,Oklahoma,28.0,28,28,28.0,37.4,37.5,40,3.2,4.0,58.0,58.0,62.1,61.0,28.0,28.0,22.6,23.5,25,8.8,11
1.0,0.25,1.0,Oklahoma,28.0,28,28,28.0,35.5,36.0,37,3.4,4.0,58.0,58.0,61.4,61.0,28.0,28.0,19.0,19.0,22,9.2,13
0.5,0.25,2.0,Oklahoma,28.0,28,28,28.0,34.0,35.0,37,2.5,4.0,58.0,58.0,61.3,61.0,28.0,28.0,18.1,18.0,21,9.8,12
2.0,0.1,1.0,Oklahoma,28.0,28,28,28.0,38.4,38.0,43,1.9,4.0,58.0,58.0,62.9,61.0,28.0,28.0,21.9,23.0,28,10.2,14
2.0,0.25,1.0,Oklahoma,28.0,28,28,28.0,39.4,40.0,41,2.4,4.0,58.0,58.0,61.0,61.0,28.0,28.0,23.7,23.5,26,11.1,13
1.0,0.25,2.0,Oklahoma,28.0,28,28,28.0,38.2,38.0,40,3.0,4.0,58.0,58.0,61.0,61.0,28.0,28.0,22.8,23.0,26,11.2,13
2.0,0.25,2.0,Oklahoma,28.0,28,28,28.0,40.4,40.0,43,2.3,4.0,58.0,58.0,61.0,61.0,28.0,28.0,23.6,23.5,26,11.8,13
0.5,0.01,0.5,Texas,28.0,28,28,28.0,22.3,22.5,32,0.0,0.0,28.0,28.0,28.0,28.0,31.4,32.0,40.6,40.5,45,34.7,39
0.5,0.01,1.0,Texas,28.0,28,28,28.0,25.1,26.0,29,0.0,0.0,28.0,28.0,28.0,28.0,32.8,34.0,52.1,52.0,58,38.2,41
0.5,0.1,0.5,Texas,28.0,28,28,28.0,39.6,39.5,44,0.0,0.0,28.0,28.0,28.0,28.0,28.2,28.0,59.4,59.0,65,39.5,44
0.5,0.05,0.5,Texas,28.0,28,28,28.0,34.7,34.5,39,0.0,0.0,28.0,28.0,28.0,28.0,30.8,30.0,56.9,56.5,64,41.2,44
1.0,0.01,0.5,Texas,28.0,28,28,28.0,27.2,27.5,32,0.0,0.0,28.0,28.0,28.0,28.0,32.2,34.0,60.1,60.0,66,41.2,47
0.5,0.25,0.5,Texas,28.0,28,28,28.0,40.5,40.0,45,0.0,0.0,28.0,28.0,28.0,28.0,28.0,28.0,62.3,63.0,66,42.5,45
0.5,0.01,2.0,Texas,28.0,28,28,28.0,30.2,29.5,35,0.0,0.0,28.0,28.0,28.0,28.0,31.8,34.0,65.1,65.5,70,44.8,50
