alpha,beta,gamma,state,mean_first_intro_day,earliest_first_intro_day,latest_first_intro_day,median_first_intro_day,mean_intro_count,median_intro_count,max_intro_count,mean_cumu_before_second_intro,max_cumu_before_second_intro,mean_intro_day_2,median_intro_day_2,mean_intro_day_3,median_intro_day_3,mean_first_export_day,median_first_export_day,mean_export_count,median_export_count,max_export_count,mean_total_cumu_cases,max_total_cumu_cases
0.5,0.01,0.5,Texas,28.0,28,28,28.0,22.8,23.0,27,0.0,0.0,28.0,28.0,28.0,28.0,30.0,30.0,51.4,53.0,57,19.0,25
0.5,0.01,1.0,Texas,28.0,28,28,28.0,27.6,27.0,34,0.0,0.0,28.0,28.0,28.0,28.0,30.6,30.0,61.1,61.5,68,24.2,27
1.0,0.01,0.5,Texas,28.0,28,28,28.0,30.1,30.0,39,0.0,0.0,28.0,28.0,28.0,28.0,30.0,30.0,75.1,74.0,84,26.8,33
1.0,0.01,1.0,Texas,28.0,28,28,28.0,36.9,36.5,42,0.0,0.0,28.0,28.0,28.0,28.0,30.0,30.0,81.3,80.0,87,32.7,41
0.5,0.05,0.5,Texas,28.0,28,28,28.0,33.4,34.0,35,0.0,0.0,28.0,28.0,28.0,28.0,30.0,30.0,76.4,77.0,80,32.8,36
0.5,0.01,2.0,Texas,28.0,28,28,28.0,35.4,34.5,40,0.0,0.0,28.0,28.0,28.0,28.0,30.0,30.0,75.5,74.0,87,33.3,36
0.5,0.1,0.5,Texas,28.0,28,28,28.0,36.7,37.0,39,0.0,0.0,28.0,28.0,28.0,28.0,30.0,30.0,79.9,79.0,88,35.4,39
2.0,0.01,0.5,Texas,28.0,28,28,28.0,38.6,39.0,43,0.0,0.0,28.0,28.0,28.0,28.0,30.3,30.0,90.7,91.0,107,35.5,42
0.5,0.05,1.0,Texas,28.0,28,28,28.0,38.5,38.5,45,0.0,0.0,28.0,28.0,28.0,28.0,30.0,30.0,91.6,92.0,99,35.8,40
2.0,0.01,1.0,Texas,28.0,28,28,28.0,43.3,44.0,46,0.0,0.0,28.0,28.0,28.0,28.0,30.0,30.0,101.4,101.0,115,36.8,43
0.5,0.25,0.5,Texas,28.0,28,28,28.0,37.9,38.0,42,0.0,0.0,28.0,28.0,28.0,28.0,30.0,30.0,86.8,86.5,91,37.4,42
1.0,0.01,2.0,Texas,28.0,28,28,28.0,40.6,41.0,43,0.0,0.0,28.0,28.0,28.0,28.0,30.0,30.0,94.0,93.0,107,37.6,44
0.5,0.1,1.0,Texas,28.0,28,28,28.0,41.1,41.0,43,0.0,0.0,28.0,28.0,28.0,28.0,30.0,30.0,97.9,97.0,105,37.9,43
2.0,0.01,2.0,Texas,28.0,28,28,28.0,43.6,44.0,50,0.0,0.0,28.0,28.0,28.0,28.0,30.0,30.0,100.4,100.0,110,37.9,41
1.0,0.05,0.5,Texas,28.0,28,28,28.0,42.2,42.5,45,0.0,0.0,28.0,28.0,28.0,28.0,30.0,30.0,100.5,98.5,111,38.0,42
1.0,0.1,0.5,Texas,28.0,28,28,28.0,43.7,43.0,52,0.0,0.0,28.0,28.0,28.0,28.0,30.0,30.0,103.5,104.0,107,40.1,43
0.5,0.25,1.0,Texas,28.0,28,28,28.0,42.2,42.5,46,0.0,0.0,28.0,28.0,28.0,28.0,30.0,30.0,102.0,103.0,108,41.3,44
ALL,ALL,ALL,Texas,28.0,28,28,28.0,41.59166666666667,43.0,52,0.0,0.0,28.0,28.0,28.0,28.0,30.025,30.0,101.45555555555555,106.0,137,41.425,57
1.0,0.05,1.0,Texas,28.0,28,28,28.0,45.0,44.0,52,0.0,0.0,28.0,28.0,28.0,28.0,30.0,30.0,107.1,107.5,114,42.8,47
1.0,0.25,0.5,Texas,28.0,28,28,28.0,43.0,43.0,48,0.0,0.0,28.0,28.0,28.0,28.0,30.0,30.0,108.9,108.5,116,43.0,46
0.5,0.05,2.0,Texas,28.0,28,28,28.0,42.9,43.0,45,0.0,0.0,28.0,28.0,28.0,28.0,30.0,30.0,101.4,101.0,110,43.0,45
1.0,0.1,1.0,Texas,28.0,28,28,28.0,45.5,46.0,50,0.0,0.0,28.0,28.0,28.0,28.0,30.0,30.0,113.9,112.0,121,44.7,48
2.0,0.05,0.5,Texas,28.0,28,28,28.0,46.2,46.0,51,0.0,0.0,28.0,28.0,28.0,28.0,30.0,30.0,110.1,110.0,116,45.3,52
1.0,0.05,2.0,Texas,28.0,28,28,28.0,47.2,47.0,52,0.0,0.0,28.0,28.0,28.0,28.0,30.0,30.0,114.7,113.5,134,46.1,50
0.5,0.1,2.0,Texas,28.0,28,28,28.0,42.9,42.5,47,0.0,0.0,28.0,28.0,28.0,28.0,30.0,30.0,110.9,112.0,118,46.6,50
1.0,0.25,1.0,Texas,28.0,28,28,28.0,44.7,44.5,50,0.0,0.0,28.0,28.0,28.0,28.0,30.0,30.0,114.3,114.5,120,48.0,54
2.0,0.1,0.5,Texas,28.0,28,28,28.0,46.0,45.5,50,0.0,0.0,28.0,28.0,28.0,28.0,30.0,30.0,117.2,114.5,126,48.0,51
2.0,0.05,2.0,Texas,28.0,28,28,28.0,46.3,46.0,52,0.0,0.0,28.0,28.0,28.0,28.0,30.0,30.0,120.9,121.5,129,48.2,54
2.0,0.1,1.0,Texas,28.0,28,28,28.0,47.0,47.5,50,0.0,0.0,28.0,28.0,28.0,28.0,30.0,30.0,122.2,121.0,137,48.2,55
2.0,0.05,1.0,Texas,28.0,28,28,28.0,44.5,44.0,48,0.0,0.0,28.0,28.0,28.0,28.0,30.0,30.0,118.8,118.5,127,48.3,51
0.5,0.25,2.0,Texas,28.0,28,28,28.0,43.3,44.5,46,0.0,0.0,28.0,28.0,28.0,28.0,30.0,30.0,111.6,112.0,118,48.5,52
1.0,0.1,2.0,Texas,28.0,28,28,28.0,46.5,47.0,49,0.0,0.0,28.0,28.0,28.0,28.0,30.0,30.0,116.6,115.5,126,49.9,53
2.0,0.1,2.0,Texas,28.0,28,28,28.0,46.6,46.0,51,0.0,0.0,28.0,28.0,28.0,28.0,30.0,30.0,120.5,118.5,134,50.1,54
2.0,0.25,0.5,Texas,28.0,28,28,28.0,45.5,46.0,49,0.0,0.0,28.0,28.0,28.0,28.0,30.0,30.0,115.6,116.0,121,50.9,57
2.0,0.25,1.0,Texas,28.0,28,28,28.0,47.5,47.0,50,0.0,0.0,28.0,28.0,28.0,28.0,30.0,30.0,117.6,117.5,124,51.7,53
1.0,0.25,2.0,Texas,28.0,28,28,28.0,46.1,46.0,48,0.0,0.0,28.0,28.0,28.0,28.0,30.0,30.0,117.7,117.0,125,52.4,56
2.0,0.25,2.0,Texas,28.0,28,28,28.0,46.0,45.5,50,0.0,0.0,28.0,28.0,28.0,28.0,30.0,30.0,122.9,122.5,130,53.1,56
0.5,0.01,0.5,Kansas,30.0,30,30,30.0,25.0,25.5,31,0.0,0.0,38.4,38.0,44.2,42.0,28.0,28.0,10.9,12.0,14,5.0,9
0.5,0.01,2.0,Kansas,30.0,30,30,30.0,46.8,45.5,52,0.0,0.0,38.0,38.0,44.5,39.5,28.5,28.0,18.5,19.0,23,8.4,13
0.5,0.1,0.5,Kansas,30.0,30,30,30.0,40.8,41.0,43,0.0,0.0,35.9,37.0,36.9,38.0,28.0,28.0,21.3,22.0,25,8.6,11
0.5,0.05,0.5,Kansas,30.0,30,30,30.0,37.3,37.0,40,0.0,0.0,36.0,37.0,37.4,38.0,28.0,28.0,18.0,19.0,20,8.8,11
0.5,0.1,1.0,Colorado,30.0,30,30,30.0,16.2,16.5,18,2.7,4.0,45.1,46.0,52.0,48.5,28.0,28.0,26.2,26.0,29,9.0,10
1.0,0.1,0.5,Colorado,30.0,30,30,30.0,18.1,18.5,20,2.9,4.0,45.5,46.0,54.4,52.0,28.0,28.0,28.6,28.0,33,9.2,10
0.5,0.1,0.5,Colorado,30.0,30,30,30.0,12.6,12.5,14,2.9,4.0,45.4,46.0,52.7,52.0,28.0,28.0,19.9,20.0,22,9.3,11
0.5,0.25,1.0,Colorado,30.0,30,30,30.0,17.0,17.0,19,2.3,3.0,43.0,43.0,46.0,46.0,28.0,28.0,24.2,24.5,27,9.5,11
0.5,0.25,0.5,Colorado,30.0,30,30,30.0,13.4,13.0,14,2.6,3.0,43.0,43.0,46.0,46.0,28.0,28.0,19.0,19.0,21,9.8,11
0.5,0.05,2.0,Colorado,30.0,30,30,30.0,19.6,20.0,22,3.1,7.0,48.8,46.0,59.7,61.5,28.0,28.0,30.4,30.0,34,10.0,12
1.0,0.25,0.5,Colorado,30.0,30,30,30.0,17.7,17.0,20,2.8,4.0,43.9,43.0,49.3,46.0,28.0,28.0,26.5,26.0,29,10.3,11
0.5,0.25,0.5,Kansas,30.0,30,30,30.0,42.7,42.5,45,0.0,0.0,33.0,33.0,34.0,34.0,28.0,28.0,24.3,24.0,28,10.3,12
2.0,0.05,2.0,Colorado,30.0,30,30,30.0,21.0,21.5,23,2.6,4.0,46.4,46.0,54.9,52.0,28.0,28.0,33.8,34.0,40,10.3,13
0.5,0.1,1.0,Kansas,30.0,30,30,30.0,47.3,48.0,50,0.0,0.0,35.2,36.0,36.4,38.0,28.0,28.0,26.3,26.5,28,10.3,12
0.5,0.05,2.0,Kansas,30.0,30,30,30.0,53.6,53.5,58,0.0,0.0,36.7,37.0,37.8,38.0,28.0,28.0,31.7,31.5,37,10.7,13
1.0,0.1,2.0,Colorado,30.0,30,30,30.0,21.1,21.0,23,3.0,4.0,45.4,46.0,54.7,53.5,28.0,28.0,32.2,32.5,36,10.7,12
1.0,0.25,1.0,Colorado,30.0,30,30,30.0,20.8,21.0,22,2.3,3.0,43.0,43.0,46.0,46.0,28.0,28.0,29.6,29.0,33,10.9,12
0.5,0.05,1.0,Kansas,30.0,30,30,30.0,41.6,42.0,45,0.0,0.0,36.3,37.0,37.4,38.0,28.0,28.0,21.0,21.0,24,11.0,15
2.0,0.1,1.0,Colorado,30.0,30,30,30.0,20.5,20.0,23,2.9,4.0,45.1,46.0,52.9,52.0,28.0,28.0,33.1,33.0,37,11.0,13
2.0,0.1,0.5,Colorado,30.0,30,30,30.0,20.6,21.0,22,2.7,5.0,45.4,46.0,52.0,51.5,28.0,28.0,33.1,32.5,37,11.1,12
2.0,0.25,1.0,Colorado,30.0,30,30,30.0,21.0,21.0,22,2.7,3.0,44.5,44.5,49.0,48.5,28.0,28.0,32.7,33.0,35,11.3,13
0.5,0.25,1.0,Kansas,30.0,30,30,30.0,49.1,49.0,52,0.0,0.0,33.2,33.0,34.3,34.0,28.0,28.0,29.6,29.5,34,11.4,12
1.0,0.05,0.5,Kansas,30.0,30,30,30.0,48.0,48.0,51,0.0,0.0,37.2,37.0,38.2,38.0,28.0,28.0,29.2,29.0,35,11.4,15
0.5,0.25,2.0,Colorado,30.0,30,30,30.0,20.0,20.0,22,3.1,4.0,44.5,44.5,52.2,49.0,28.0,28.0,29.0,29.5,31,11.4,13
0.5,0.1,2.0,Kansas,30.0,30,30,30.0,55.6,56.0,58,0.0,0.0,36.8,37.0,37.8,38.0,28.0,28.0,33.7,33.0,40,11.4,14
1.0,0.05,1.0,Kansas,30.0,30,30,30.0,55.5,56.0,58,0.0,0.0,36.5,37.0,37.8,38.0,28.0,28.0,34.2,34.0,39,11.5,15
2.0,0.25,0.5,Colorado,30.0,30,30,30.0,20.7,21.0,22,2.6,4.0,44.2,43.0,49.3,46.0,28.0,28.0,30.5,31.0,33,11.5,13
2.0,0.1,2.0,Colorado,30.0,30,30,30.0,20.7,21.0,22,3.0,4.0,45.4,46.0,51.0,52.0,28.0,28.0,35.7,36.0,40,11.6,14
1.0,0.01,2.0,Kansas,30.0,30,30,30.0,49.7,50.5,53,0.0,0.0,39.8,38.0,45.3,39.0,28.0,28.0,29.6,29.5,35,11.9,17
1.0,0.25,2.0,Colorado,30.0,30,30,30.0,20.3,20.0,22,2.8,4.0,43.6,43.0,48.8,46.0,28.0,28.0,29.2,29.5,33,12.0,13
2.0,0.25,2.0,Colorado,30.0,30,30,30.0,20.7,21.0,22,2.4,3.0,43.9,43.0,48.0,46.0,28.0,28.0,32.5,32.5,37,12.0,13
1.0,0.1,1.0,Kansas,30.0,30,30,30.0,55.8,56.5,59,0.0,0.0,36.3,37.0,37.3,38.0,28.0,28.0,36.7,36.5,44,12.1,18
1.0,0.1,0.5,Kansas,30.0,30,30,30.0,51.3,51.0,55,0.0,0.0,36.4,37.0,37.8,38.0,28.0,28.0,34.6,35.0,38,12.3,15
1.0,0.25,0.5,Kansas,30.0,30,30,30.0,52.3,52.5,55,0.0,0.0,34.0,33.0,35.3,34.0,28.0,28.0,36.4,36.0,41,12.9,15
0.5,0.25,2.0,Kansas,30.0,30,30,30.0,56.4,57.0,58,0.0,0.0,35.2,35.0,36.5,37.0,28.0,28.0,35.9,36.5,40,13.0,15
2.0,0.05,1.0,Kansas,30.0,30,30,30.0,58.3,58.5,63,0.0,0.0,36.0,36.0,37.6,38.0,28.0,28.0,40.2,39.5,46,13.1,16
2.0,0.05,0.5,Kansas,30.0,30,30,30.0,55.8,56.0,58,0.0,0.0,36.9,37.0,38.1,38.0,28.0,28.0,37.8,38.5,43,13.5,15
2.0,0.1,0.5,Kansas,30.0,30,30,30.0,57.3,57.0,61,0.0,0.0,36.0,37.0,37.1,38.0,28.0,28.0,41.9,42.5,47,13.5,16
1.0,0.05,2.0,Kansas,30.0,30,30,30.0,57.4,57.0,62,0.0,0.0,36.6,38.0,37.9,39.0,28.0,28.0,39.6,41.0,44,13.7,17
1.0,0.1,2.0,Kansas,30.0,30,30,30.0,57.9,58.0,61,0.0,0.0,36.3,37.0,37.3,38.0,28.0,28.0,43.5,43.5,48,13.7,18
1.0,0.25,1.0,Kansas,30.0,30,30,30.0,56.7,56.5,59,0.0,0.0,33.6,33.0,34.7,34.0,28.0,28.0,40.9,41.5,44,13.8,15
2.0,0.05,2.0,Kansas,30.0,30,30,30.0,58.2,58.5,61,0.0,0.0,37.0,37.0,38.2,38.0,28.0,28.0,42.4,43.0,48,14.2,17
2.0,0.1,1.0,Kansas,30.0,30,30,30.0,58.6,58.0,62,0.0,0.0,35.3,36.0,36.5,38.0,28.0,28.0,42.7,43.0,48,14.3,18
2.0,0.1,2.0,Kansas,30.0,30,30,30.0,58.8,59.0,61,0.0,0.0,36.0,37.0,37.0,38.0,28.0,28.0,46.8,46.5,56,14.5,16
1.0,0.25,2.0,Kansas,30.0,30,30,30.0,58.1,58.0,61,0.0,0.0,34.0,33.0,35.1,34.0,28.0,28.0,46.6,47.5,51,14.8,17
2.0,0.25,0.5,Kansas,30.0,30,30,30.0,56.9,56.5,60,0.0,0.0,34.0,33.0,35.3,34.0,28.0,28.0,45.8,45.5,51,14.8,16
2.0,0.25,1.0,Kansas,30.0,30,30,30.0,59.1,59.0,61,0.0,0.0,35.2,36.0,36.3,37.5,28.0,28.0,45.8,45.0,48,15.1,16
2.0,0.25,2.0,Kansas,30.0,30,30,30.0,59.0,59.0,63,0.0,0.0,34.0,33.0,35.1,34.0,28.0,28.0,46.4,46.5,49,15.6,19
0.5,0.05,0.5,Minnesota,30.0,30,30,30.0,29.3,29.5,33,1.0,2.0,36.9,36.0,39.9,41.0,40.6,40.5,50.5,50.5,57,37.7,41
