alpha,beta,gamma,state,mean_first_intro_day,earliest_first_intro_day,latest_first_intro_day,median_first_intro_day,mean_intro_count,median_intro_count,max_intro_count,mean_cumu_before_second_intro,max_cumu_before_second_intro,mean_intro_day_2,median_intro_day_2,mean_intro_day_3,median_intro_day_3,mean_first_export_day,median_first_export_day,mean_export_count,median_export_count,max_export_count,mean_total_cumu_cases,max_total_cumu_cases
2.0,0.05,0.5,New Mexico,28.0,28,28,28.0,12.3,12.0,14,0.0,0.0,37.0,37.0,41.0,41.0,28.0,28.0,26.0,26.0,30,2.9,4
1.0,0.05,1.0,New Mexico,28.0,28,28,28.0,11.5,12.0,13,0.0,0.0,37.0,37.0,41.0,41.0,28.0,28.0,26.6,26.0,30,3.0,4
0.5,0.05,2.0,New Mexico,28.0,28,28,28.0,11.6,11.0,13,0.0,0.0,37.0,37.0,41.0,41.0,28.0,28.0,26.3,25.5,29,3.0,5
1.0,0.05,0.5,New Mexico,28.0,28,28,28.0,11.4,11.5,12,0.0,0.0,37.0,37.0,41.0,41.0,28.0,28.0,26.9,26.5,32,3.1,4
2.0,0.05,1.0,New Mexico,28.0,28,28,28.0,12.2,12.0,14,0.0,0.0,37.0,37.0,41.0,41.0,28.0,28.0,27.4,27.0,34,3.2,5
0.5,0.05,1.0,New Mexico,28.0,28,28,28.0,10.7,11.0,12,0.0,0.0,37.0,37.0,41.0,41.0,28.0,28.0,25.4,26.0,29,3.5,4
2.0,0.05,2.0,New Mexico,28.0,28,28,28.0,12.5,12.0,14,0.0,0.0,37.0,37.0,41.0,41.0,28.0,28.0,26.2,26.5,28,3.5,5
0.5,0.1,1.0,New Mexico,28.0,28,28,28.0,11.1,11.0,12,0.0,0.0,37.0,37.0,41.0,41.0,28.0,28.0,26.1,26.0,29,3.7,5
2.0,0.1,0.5,New Mexico,28.0,28,28,28.0,11.3,11.0,13,0.0,0.0,37.0,37.0,41.0,41.0,28.0,28.0,28.6,28.0,32,4.0,6
0.5,0.25,1.0,New Mexico,28.0,28,28,28.0,11.1,11.0,13,0.0,0.0,37.0,37.0,41.0,41.0,28.0,28.0,25.5,25.5,28,4.1,6
0.5,0.05,0.5,Colorado,28.0,28,28,28.0,18.0,18.0,21,0.1,1.0,46.7,46.5,53.7,53.0,40.0,40.0,17.8,17.5,21,4.1,5
0.5,0.05,0.5,New Mexico,28.0,28,28,28.0,10.1,10.0,12,0.0,0.0,37.4,37.0,42.0,41.0,28.0,28.0,19.1,19.0,22,4.1,6
0.5,0.1,2.0,New Mexico,28.0,28,28,28.0,11.4,11.5,13,0.0,0.0,37.0,37.0,41.0,41.0,28.0,28.0,29.4,29.0,31,4.1,5
