alpha,beta,gamma,state,mean_first_intro_day,earliest_first_intro_day,latest_first_intro_day,median_first_intro_day,mean_intro_count,median_intro_count,max_intro_count,mean_cumu_before_second_intro,max_cumu_before_second_intro,mean_intro_day_2,median_intro_day_2,mean_intro_day_3,median_intro_day_3,mean_first_export_day,median_first_export_day,mean_export_count,median_export_count,max_export_count,mean_total_cumu_cases,max_total_cumu_cases
0.5,0.01,0.5,Texas,28.0,28,28,28.0,24.0,25.0,26,0.0,0.0,28.0,28.0,28.0,28.0,36.7,35.0,38.9,39.5,42,22.6,30
0.5,0.01,1.0,Texas,28.0,28,28,28.0,29.4,30.0,33,0.0,0.0,28.0,28.0,28.0,28.0,36.3,35.0,50.8,51.0,60,31.2,36
0.5,0.05,0.5,Texas,28.0,28,28,28.0,35.9,35.0,40,0.0,0.0,28.0,28.0,28.0,28.0,33.4,34.0,47.4,48.5,54,32.4,38
0.5,0.1,0.5,Texas,28.0,28,28,28.0,38.2,38.0,41,0.0,0.0,28.0,28.0,28.0,28.0,32.0,31.0,51.9,51.5,59,34.6,38
0.5,0.25,0.5,Texas,28.0,28,28,28.0,42.3,42.0,45,0.0,0.0,28.0,28.0,28.0,28.0,31.5,31.0,52.3,52.5,56,35.1,38
1.0,0.01,0.5,Texas,28.0,28,28,28.0,29.6,29.5,37,0.0,0.0,28.0,28.0,28.0,28.0,35.3,35.0,60.5,60.5,67,37.9,43
0.5,0.05,1.0,Texas,28.0,28,28,28.0,39.5,39.0,43,0.0,0.0,28.0,28.0,28.0,28.0,32.8,33.0,54.0,54.0,56,39.4,43
0.5,0.1,1.0,Texas,28.0,28,28,28.0,42.8,42.5,46,0.0,0.0,28.0,28.0,28.0,28.0,32.8,33.0,56.9,56.0,60,40.5,45
0.5,0.01,2.0,Texas,28.0,28,28,28.0,34.7,34.0,43,0.0,0.0,28.0,28.0,28.0,28.0,35.2,35.0,64.1,64.5,70,41.5,51
0.5,0.25,1.0,Texas,28.0,28,28,28.0,43.9,43.5,50,0.0,0.0,28.0,28.0,28.0,28.0,31.4,31.0,58.9,59.0,63,41.8,47
1.0,0.05,0.5,Texas,28.0,28,28,28.0,40.2,41.0,45,0.0,0.0,28.0,28.0,28.0,28.0,32.8,33.0,70.9,70.0,80,42.6,46
1.0,0.1,0.5,Texas,28.0,28,28,28.0,43.2,43.5,45,0.0,0.0,28.0,28.0,28.0,28.0,32.1,32.5,70.7,71.0,75,43.7,47
1.0,0.01,1.0,Texas,28.0,28,28,28.0,33.7,32.5,40,0.0,0.0,28.0,28.0,28.0,28.0,37.7,35.0,72.1,72.5,89,44.0,51
0.5,0.25,2.0,Texas,28.0,28,28,28.0,49.0,48.0,55,0.0,0.0,28.0,28.0,28.0,28.0,31.4,31.0,71.4,72.5,78,44.5,48
1.0,0.25,0.5,Texas,28.0,28,28,28.0,44.4,44.0,48,0.0,0.0,28.0,28.0,28.0,28.0,31.8,31.0,71.4,72.0,77,44.6,48
0.5,0.1,2.0,Texas,28.0,28,28,28.0,47.3,46.5,53,0.0,0.0,28.0,28.0,28.0,28.0,31.6,31.0,74.6,75.5,83,44.9,50
ALL,ALL,ALL,Texas,28.0,28,28,28.0,42.0,43.0,55,0.0,0.0,28.0,28.0,28.0,28.0,33.30833333333333,33.0,73.61111111111111,77.5,103,44.99722222222222,60
0.5,0.05,2.0,Texas,28.0,28,28,28.0,44.4,44.0,50,0.0,0.0,28.0,28.0,28.0,28.0,32.9,33.0,72.6,73.0,78,46.0,55
1.0,0.25,2.0,Texas,28.0,28,28,28.0,50.7,51.0,53,0.0,0.0,28.0,28.0,28.0,28.0,31.6,31.0,83.2,83.0,88,47.8,50
1.0,0.25,1.0,Texas,28.0,28,28,28.0,46.9,47.0,50,0.0,0.0,28.0,28.0,28.0,28.0,32.3,32.0,79.8,80.0,84,48.1,51
1.0,0.05,1.0,Texas,28.0,28,28,28.0,44.0,44.5,48,0.0,0.0,28.0,28.0,28.0,28.0,32.6,32.5,79.3,80.0,86,48.3,53
1.0,0.1,1.0,Texas,28.0,28,28,28.0,45.5,46.0,50,0.0,0.0,28.0,28.0,28.0,28.0,32.5,32.5,80.9,81.0,87,48.8,55
1.0,0.05,2.0,Texas,28.0,28,28,28.0,47.3,47.0,52,0.0,0.0,28.0,28.0,28.0,28.0,33.2,33.0,83.9,84.0,91,49.2,54
1.0,0.1,2.0,Texas,28.0,28,28,28.0,49.0,48.5,55,0.0,0.0,28.0,28.0,28.0,28.0,33.1,33.0,84.0,84.0,88,49.3,53
2.0,0.1,0.5,Texas,28.0,28,28,28.0,47.5,48.0,51,0.0,0.0,28.0,28.0,28.0,28.0,32.5,33.0,86.0,87.5,91,49.7,53
2.0,0.25,0.5,Texas,28.0,28,28,28.0,48.1,49.0,51,0.0,0.0,28.0,28.0,28.0,28.0,31.5,31.0,84.9,85.0,96,49.9,52
