alpha,beta,gamma,state,mean_first_intro_day,earliest_first_intro_day,latest_first_intro_day,median_first_intro_day,mean_intro_count,median_intro_count,max_intro_count,mean_cumu_before_second_intro,max_cumu_before_second_intro,mean_intro_day_2,median_intro_day_2,mean_intro_day_3,median_intro_day_3,mean_first_export_day,median_first_export_day,mean_export_count,median_export_count,max_export_count,mean_total_cumu_cases,max_total_cumu_cases
0.5,0.01,0.5,Texas,28.0,28,28,28.0,25.5,25.0,32,0.0,0.0,28.0,28.0,28.0,28.0,41.5,41.0,38.7,39.5,44,25.7,35
0.5,0.01,1.0,Texas,28.0,28,28,28.0,27.3,27.5,32,0.0,0.0,28.0,28.0,28.0,28.0,41.3,41.0,50.2,49.0,61,33.3,40
0.5,0.05,0.5,Texas,28.0,28,28,28.0,38.2,38.5,41,0.0,0.0,28.0,28.0,28.0,28.0,36.1,36.5,52.8,53.0,57,34.3,37
1.0,0.01,0.5,Texas,28.0,28,28,28.0,32.8,33.5,36,0.0,0.0,28.0,28.0,28.0,28.0,41.8,41.0,60.3,60.5,68,35.1,39
0.5,0.1,0.5,Texas,28.0,28,28,28.0,39.4,39.0,45,0.0,0.0,28.0,28.0,28.0,28.0,34.9,34.0,58.7,59.0,64,39.1,44
0.5,0.25,0.5,Texas,28.0,28,28,28.0,43.6,43.5,47,0.0,0.0,28.0,28.0,28.0,28.0,31.3,30.0,56.2,57.5,60,41.2,47
0.5,0.01,2.0,Texas,28.0,28,28,28.0,32.2,32.5,37,0.0,0.0,28.0,28.0,28.0,28.0,40.4,41.0,64.2,65.0,69,43.3,48
0.5,0.05,1.0,Texas,28.0,28,28,28.0,40.1,40.0,48,0.0,0.0,28.0,28.0,28.0,28.0,40.6,41.0,64.1,64.5,70,44.0,48
1.0,0.01,1.0,Texas,28.0,28,28,28.0,34.4,34.0,40,0.0,0.0,28.0,28.0,28.0,28.0,41.9,41.0,71.7,72.0,81,44.1,48
0.5,0.25,1.0,Texas,28.0,28,28,28.0,46.6,46.5,50,0.0,0.0,28.0,28.0,28.0,28.0,32.0,32.0,66.3,65.0,73,44.5,47
0.5,0.1,1.0,Texas,28.0,28,28,28.0,42.8,42.5,48,0.0,0.0,28.0,28.0,28.0,28.0,36.2,34.0,68.1,68.5,74,45.2,50
2.0,0.01,0.5,Texas,28.0,28,28,28.0,37.2,37.0,41,0.0,0.0,28.0,28.0,28.0,28.0,39.9,41.0,78.3,78.0,88,45.5,49
ALL,ALL,ALL,Texas,28.0,28,28,28.0,42.25,43.0,56,0.0,0.0,28.0,28.0,28.0,28.0,36.24166666666667,34.0,77.74166666666666,81.0,106,46.75277777777778,58
1.0,0.05,0.5,Texas,28.0,28,28,28.0,40.2,40.0,46,0.0,0.0,28.0,28.0,28.0,28.0,37.0,39.0,74.2,76.0,81,47.3,51
1.0,0.25,0.5,Texas,28.0,28,28,28.0,44.4,43.0,49,0.0,0.0,28.0,28.0,28.0,28.0,33.1,34.0,74.3,75.5,80,47.7,51
2.0,0.01,2.0,Texas,28.0,28,28,28.0,39.6,39.0,46,0.0,0.0,28.0,28.0,28.0,28.0,39.2,41.0,87.5,86.0,101,48.2,56
1.0,0.1,0.5,Texas,28.0,28,28,28.0,42.0,42.0,46,0.0,0.0,28.0,28.0,28.0,28.0,33.5,34.0,76.8,75.5,86,48.4,51
0.5,0.25,2.0,Texas,28.0,28,28,28.0,47.6,47.0,52,0.0,0.0,28.0,28.0,28.0,28.0,32.4,34.0,82.8,83.5,89,48.5,52
1.0,0.1,1.0,Texas,28.0,28,28,28.0,45.7,45.0,53,0.0,0.0,28.0,28.0,28.0,28.0,32.7,32.0,85.7,84.5,95,49.0,55
2.0,0.25,0.5,Texas,28.0,28,28,28.0,50.8,50.5,56,0.0,0.0,28.0,28.0,28.0,28.0,30.4,30.0,88.6,88.0,94,49.3,52
1.0,0.01,2.0,Texas,28.0,28,28,28.0,34.1,33.5,42,0.0,0.0,28.0,28.0,28.0,28.0,41.1,41.0,78.9,80.0,91,49.4,53
1.0,0.25,1.0,Texas,28.0,28,28,28.0,46.6,46.5,52,0.0,0.0,28.0,28.0,28.0,28.0,30.8,30.0,82.9,83.5,88,49.5,55
0.5,0.1,2.0,Texas,28.0,28,28,28.0,45.1,46.0,50,0.0,0.0,28.0,28.0,28.0,28.0,35.2,34.0,83.6,83.0,91,49.9,55
2.0,0.05,0.5,Texas,28.0,28,28,28.0,44.7,44.5,48,0.0,0.0,28.0,28.0,28.0,28.0,36.3,35.5,93.5,94.0,102,50.1,52
2.0,0.01,1.0,Texas,28.0,28,28,28.0,36.9,37.0,39,0.0,0.0,28.0,28.0,28.0,28.0,42.4,41.0,82.4,81.5,93,50.1,55
2.0,0.25,1.0,Texas,28.0,28,28,28.0,50.0,49.5,55,0.0,0.0,28.0,28.0,28.0,28.0,34.2,34.0,90.6,90.0,100,50.7,54
0.5,0.05,2.0,Texas,28.0,28,28,28.0,43.3,43.0,47,0.0,0.0,28.0,28.0,28.0,28.0,36.0,34.0,78.2,78.5,84,50.8,55
1.0,0.25,2.0,Texas,28.0,28,28,28.0,49.7,50.0,54,0.0,0.0,28.0,28.0,28.0,28.0,33.2,34.0,83.6,83.5,89,50.9,56
2.0,0.1,0.5,Texas,28.0,28,28,28.0,47.2,47.0,52,0.0,0.0,28.0,28.0,28.0,28.0,34.7,34.0,89.9,90.0,99,51.0,53
1.0,0.05,2.0,Texas,28.0,28,28,28.0,45.6,47.5,50,0.0,0.0,28.0,28.0,28.0,28.0,37.8,41.0,89.9,91.0,95,51.2,57
2.0,0.05,2.0,Texas,28.0,28,28,28.0,47.4,48.5,50,0.0,0.0,28.0,28.0,28.0,28.0,36.7,37.5,95.2,95.0,106,51.6,55
1.0,0.1,2.0,Texas,28.0,28,28,28.0,47.3,46.5,51,0.0,0.0,28.0,28.0,28.0,28.0,33.5,34.0,86.8,87.0,91,51.8,55
2.0,0.1,1.0,Texas,28.0,28,28,28.0,47.6,47.5,52,0.0,0.0,28.0,28.0,28.0,28.0,32.8,34.0,90.9,90.5,98,51.9,56
2.0,0.25,2.0,Texas,28.0,28,28,28.0,50.2,49.5,53,0.0,0.0,28.0,28.0,28.0,28.0,32.0,32.0,93.8,95.0,98,52.3,56
1.0,0.05,1.0,Texas,28.0,28,28,28.0,41.8,41.0,45,0.0,0.0,28.0,28.0,28.0,28.0,39.2,41.0,87.5,86.5,94,52.4,55
2.0,0.05,1.0,Texas,28.0,28,28,28.0,44.5,44.0,50,0.0,0.0,28.0,28.0,28.0,28.0,38.2,41.0,95.0,96.5,102,52.9,58
2.0,0.1,2.0,Texas,28.0,28,28,28.0,48.6,48.0,56,0.0,0.0,28.0,28.0,28.0,28.0,34.4,34.0,96.5,96.5,106,52.9,57
2.0,0.25,0.5,New Mexico,30.4,30,34,30.0,14.0,14.0,15,1.0,1.0,44.2,44.0,45.6,45.0,28.0,28.0,44.6,44.5,49,3.0,4
1.0,0.25,1.0,New Mexico,31.5,30,41,30.0,14.0,14.0,14,0.9,1.0,44.3,44.0,46.1,45.0,28.0,28.0,45.4,45.5,50,3.0,3
0.5,0.25,0.5,New Mexico,32.2,30,41,30.0,12.7,13.0,14,0.8,1.0,44.2,44.0,45.7,45.0,28.0,28.0,40.1,40.0,44,2.4,4
0.5,0.25,1.0,New Mexico,33.4,30,41,32.0,14.1,14.0,15,0.8,1.0,44.1,44.0,45.2,45.0,28.0,28.0,44.5,44.5,47,2.2,3
2.0,0.1,1.0,New Mexico,33.5,30,41,34.0,15.1,15.0,17,1.0,2.0,45.1,44.0,48.0,46.0,28.0,28.0,46.3,46.5,49,2.9,4
1.0,0.25,0.5,New Mexico,33.8,30,41,34.0,14.0,14.0,14,0.8,1.0,44.3,44.0,45.6,45.0,28.0,28.0,44.1,44.0,49,3.0,3
0.5,0.25,2.0,Utah,34.0,34,34,34.0,16.9,17.0,18,0.0,0.0,54.9,56.0,67.9,70.0,28.0,28.0,15.5,14.5,22,0.8,1
2.0,0.25,2.0,New Mexico,34.1,30,41,32.0,15.2,15.0,16,0.7,1.0,44.1,44.0,45.8,45.0,28.0,28.0,47.8,49.0,52,2.8,4
1.0,0.1,1.0,New Mexico,34.1,30,41,32.0,13.4,13.5,14,0.8,2.0,45.0,44.0,48.8,46.0,28.0,28.0,44.1,44.0,50,3.4,4
1.0,0.25,2.0,New Mexico,34.6,30,41,34.0,14.1,14.0,15,0.8,1.0,44.0,44.0,45.1,45.0,28.0,28.0,46.9,47.0,50,2.9,3
2.0,0.1,0.5,New Mexico,34.9,30,41,34.0,14.0,14.0,15,0.7,1.0,44.7,44.5,48.2,47.0,28.0,28.0,43.3,42.5,50,2.9,4
0.5,0.1,2.0,New Mexico,35.2,30,41,34.0,15.1,15.0,16,0.6,1.0,45.4,45.0,50.5,52.0,28.0,28.0,42.4,42.5,48,1.9,3
0.5,0.25,2.0,New Mexico,35.2,30,41,34.0,14.9,15.0,15,0.6,1.0,44.1,44.0,45.2,45.0,28.0,28.0,45.8,46.0,49,2.1,3
2.0,0.1,2.0,New Mexico,36.0,30,41,34.0,15.3,15.5,16,0.6,1.0,44.5,44.5,49.1,50.5,28.0,28.0,43.7,44.0,48,2.7,4
2.0,0.25,1.0,New Mexico,36.0,30,41,34.0,15.2,15.0,16,0.6,1.0,43.9,44.0,45.5,45.0,28.0,28.0,46.5,46.0,50,2.8,3
2.0,0.25,0.5,Missouri,36.0,36,36,36.0,79.2,79.0,83,0.0,0.0,45.1,47.0,50.0,49.0,28.0,28.0,19.6,19.5,24,6.9,10
1.0,0.25,1.0,Utah,36.1,34,55,34.0,17.3,17.0,18,0.0,0.0,55.9,56.0,66.9,70.0,28.0,28.0,16.2,16.5,19,0.5,1
2.0,0.1,1.0,Utah,36.2,34,56,34.0,18.1,18.5,19,0.0,0.0,58.1,56.0,74.8,70.0,28.9,28.0,14.3,15.0,18,0.2,1
0.5,0.25,0.5,Utah,36.2,34,56,34.0,11.1,11.0,12,0.0,0.0,56.4,56.0,66.0,70.0,28.0,28.0,14.0,15.0,17,0.6,1
2.0,0.25,2.0,Utah,36.2,34,56,34.0,18.3,18.0,19,0.0,0.0,57.2,56.0,66.6,70.0,28.0,28.0,15.9,16.0,19,0.7,1
